unit_id,gold,response,topic,rank,logprob
9621f674d589cc16fee51efa2ccc2f1c33167eca11a4425f40469073-26-VVD,,Ond,Education,6,-12.267229
9621f674d589cc16fee51efa2ccc2f1c33167eca11a4425f40469073-26-VVD,,Gez,Health,7,-12.392229
2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-16-CU,,Woningbouw,Housing,0,0
2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-16-CU,,Werk,Economic,6,-15.002189
2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-16-CU,,Ond,Education,8,-15.752189
0c832cbc3391d2e4ae37eefde71ad0908cca8b752c3360ba532d7705-19-VVD,,Geen,,0,0
0c832cbc3391d2e4ae37eefde71ad0908cca8b752c3360ba532d7705-19-VVD,,Mil,Environment,2,-2.8275793
0c832cbc3391d2e4ae37eefde71ad0908cca8b752c3360ba532d7705-19-VVD,,Def,Defense,3,-4.7025795
0c832cbc3391d2e4ae37eefde71ad0908cca8b752c3360ba532d7705-19-VVD,,Gez,Health,5,-7.0775795
0c832cbc3391d2e4ae37eefde71ad0908cca8b752c3360ba532d7705-19-VVD,,Imm,Immigration,9,-9.0775795
1db7f68c49b88559529fd3f7d21ab9b3b31a1a040f873c3ab6efedce-21-SP,,Geen,,0,0
1db7f68c49b88559529fd3f7d21ab9b3b31a1a040f873c3ab6efedce-21-SP,,Gez,Health,4,-13.750014
1db7f68c49b88559529fd3f7d21ab9b3b31a1a040f873c3ab6efedce-21-SP,,Best,Government,9,-15.625014
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-2-Overig,,Burgerrechten,CivilRights,0,0
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-2-Overig,,Gez,Health,5,-12.509787
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-2-Overig,,Ond,Education,6,-13.259787
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-15-GL/PvdA,,Werk,Economic,0,0
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-21-Overig,,Geen,,0,0
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-21-Overig,,Gez,Health,4,-13.500025
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-42-NSC,,Geen,,0,0
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-42-NSC,,Gez,Health,3,-14.1250105
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-48-NSC,,Geen,,0,0
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-48-NSC,,Best,Government,3,-12.625017
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-48-NSC,,Gez,Health,5,-13.625017
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-48-NSC,,Werk,Economic,9,-15.000017
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-242-CDA,,Geen,,0,0
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-242-CDA,,Gez,Health,5,-15.1250105
6334ce016822f89dc98861046690b37149c43a37802bcffaf6f005c1-124-GL/PvdA,,Geen,,0,0
6334ce016822f89dc98861046690b37149c43a37802bcffaf6f005c1-124-GL/PvdA,,Gez,Health,2,-9.0004015
6334ce016822f89dc98861046690b37149c43a37802bcffaf6f005c1-124-GL/PvdA,,Burger,CivilRights,3,-9.1254015
6334ce016822f89dc98861046690b37149c43a37802bcffaf6f005c1-124-GL/PvdA,,Def,Defense,4,-10.2504015
6334ce016822f89dc98861046690b37149c43a37802bcffaf6f005c1-124-GL/PvdA,,Best,Government,5,-10.2504015
6334ce016822f89dc98861046690b37149c43a37802bcffaf6f005c1-124-GL/PvdA,,Imm,Immigration,7,-10.5004015
6334ce016822f89dc98861046690b37149c43a37802bcffaf6f005c1-183-Overig,,Justitie.,Order,0,0
6334ce016822f89dc98861046690b37149c43a37802bcffaf6f005c1-183-Overig,,Def,Defense,2,-4.7642636
6334ce016822f89dc98861046690b37149c43a37802bcffaf6f005c1-183-Overig,,Best,Government,4,-6.1392636
6334ce016822f89dc98861046690b37149c43a37802bcffaf6f005c1-183-Overig,,Imm,Immigration,6,-9.389263
6334ce016822f89dc98861046690b37149c43a37802bcffaf6f005c1-183-Overig,,Burger,CivilRights,8,-12.139263
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-58-NSC,,Werk.,Economic,0,0
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-67-Overig,,Werk.,Economic,0,0
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-146-VVD,,Immigratie,Immigration,0,0
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-146-VVD,,Gez,Health,6,-13.008692
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-146-VVD,,Werk,Economic,10,-13.633692
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-147-CU,,Immigratie,Immigration,0,0
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-147-CU,,Burger,CivilRights,3,-3.7758677
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-147-CU,,Ond,Education,7,-10.025867
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-147-CU,,Gez,Health,9,-10.400867
532aafb128d32d7629c2969d242173f9dd74cb42cba99c7df9cdb740-26-CU,,Burgerrechten,CivilRights,0,0
532aafb128d32d7629c2969d242173f9dd74cb42cba99c7df9cdb740-26-CU,,Ond,Education,9,-15.62633
a7d1a71e6268d6c41836cc2ffdc99382b1b5eafc8d45a8a7e3867f57-11-Overig,,Geen,,0,0
a7d1a71e6268d6c41836cc2ffdc99382b1b5eafc8d45a8a7e3867f57-11-Overig,,Gez,Health,3,-12.625013
a7d1a71e6268d6c41836cc2ffdc99382b1b5eafc8d45a8a7e3867f57-11-Overig,,Werk,Economic,5,-13.875013
a7d1a71e6268d6c41836cc2ffdc99382b1b5eafc8d45a8a7e3867f57-11-Overig,,Best,Government,10,-15.500013
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-64-SGP,,Geen,,0,0
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-64-SGP,,Best,Government,2,-9.750143
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-64-SGP,,Gez,Health,4,-11.500143
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-64-SGP,,Werk,Economic,9,-14.000143
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-158-Overig,,Geen,,0,0
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-158-Overig,,Best,Government,3,-14.125013
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-158-Overig,,Gez,Health,4,-14.500013
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-169-CU,,Geen,,0,0
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-169-CU,,Gez,Health,3,-13.250014
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-192-D66,,Geen,,0,0
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-192-D66,,Werk,Economic,2,-0.9000524
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-192-D66,,Gez,Health,3,-6.6500525
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-192-D66,,Best,Government,6,-10.025052
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-196-CDA,,Geen,,0,0
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-196-CDA,,Gez,Health,5,-13.250027
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-18-SP,,Werk.,Economic,0,0
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-41-Overig,,Geen,,0,0
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-41-Overig,,Best,Government,4,-12.875021
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-41-Overig,,Gez,Health,5,-13.500021
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-74-VVD,,Geen,,0,0
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-74-VVD,,Gez,Health,4,-12.625044
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-74-VVD,,Best,Government,6,-13.250044
29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-78-CDA,,Justitie.,Order,0,0
29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-78-CDA,,Werk,Economic,3,-8.631286
29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-78-CDA,,Best,Government,5,-9.756286
29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-78-CDA,,Def,Defense,6,-10.506286
29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-78-CDA,,Imm,Immigration,7,-12.756286
29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-78-CDA,,Gez,Health,10,-13.381286
29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-109-SGP,,Justitie.,Order,0,0
29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-109-SGP,,Ond,Education,4,-14.673591
29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-129-GL/PvdA,,Bestuur,Government,0,0
29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-129-GL/PvdA,,Werk,Economic,9,-16.250555
29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-134-PvdD,,Bestuur,Government,0,0
f7d00f3cbd6a081103a0f3d93bdf370f3d3797d1af46a356a11322f8-5-GL/PvdA,,Geen,,0,0
f7d00f3cbd6a081103a0f3d93bdf370f3d3797d1af46a356a11322f8-5-GL/PvdA,,Gez,Health,4,-13.375014
f7d00f3cbd6a081103a0f3d93bdf370f3d3797d1af46a356a11322f8-12-GL/PvdA,,Geen,,0,0
f7d00f3cbd6a081103a0f3d93bdf370f3d3797d1af46a356a11322f8-12-GL/PvdA,,Gez,Health,2,-5.5045533
f7d00f3cbd6a081103a0f3d93bdf370f3d3797d1af46a356a11322f8-12-GL/PvdA,,Werk,Economic,3,-8.004554
f7d00f3cbd6a081103a0f3d93bdf370f3d3797d1af46a356a11322f8-12-GL/PvdA,,Best,Government,10,-12.254554
d6cc9338727a150f35373bfe758f73ca037db1def8b8a258d31fd127-35-D66,,Bestuur,Government,0,0
d6cc9338727a150f35373bfe758f73ca037db1def8b8a258d31fd127-35-D66,,Werk,Economic,3,-11.889183
d6cc9338727a150f35373bfe758f73ca037db1def8b8a258d31fd127-35-D66,,Ond,Education,10,-15.014183
5d3faf17bfc82b46cc3aec71f94cc4ff323467269bcc215a46ab3079-31-D66,,Geen,,0,0
5d3faf17bfc82b46cc3aec71f94cc4ff323467269bcc215a46ab3079-31-D66,,Best,Government,2,-7.000961
5d3faf17bfc82b46cc3aec71f94cc4ff323467269bcc215a46ab3079-31-D66,,Gez,Health,3,-11.375961
2e441dc61710158ae94f797d64a04d3f716e7cec0b305da51755fba6-2-SP,,Gezondheid,Health,0,0
2e441dc61710158ae94f797d64a04d3f716e7cec0b305da51755fba6-2-SP,,Werk,Economic,3,-13.001938
5022c38b6457d6c17f839d9c51b078c6020d1e9c5757a5dcd1d68d25-2-SGP,,Geen,,0,0
5022c38b6457d6c17f839d9c51b078c6020d1e9c5757a5dcd1d68d25-2-SGP,,Burger,CivilRights,2,-4.2664146
5022c38b6457d6c17f839d9c51b078c6020d1e9c5757a5dcd1d68d25-2-SGP,,Gez,Health,4,-8.016415
5022c38b6457d6c17f839d9c51b078c6020d1e9c5757a5dcd1d68d25-2-SGP,,Best,Government,6,-8.641415
5022c38b6457d6c17f839d9c51b078c6020d1e9c5757a5dcd1d68d25-2-SGP,,Werk,Economic,10,-11.141415
5022c38b6457d6c17f839d9c51b078c6020d1e9c5757a5dcd1d68d25-26-BBB,,Geen,,0,0
5022c38b6457d6c17f839d9c51b078c6020d1e9c5757a5dcd1d68d25-26-BBB,,Burger,CivilRights,3,-3.3626552
5022c38b6457d6c17f839d9c51b078c6020d1e9c5757a5dcd1d68d25-26-BBB,,Best,Government,4,-7.237655
5022c38b6457d6c17f839d9c51b078c6020d1e9c5757a5dcd1d68d25-26-BBB,,Ond,Education,5,-8.737656
5022c38b6457d6c17f839d9c51b078c6020d1e9c5757a5dcd1d68d25-26-BBB,,Gez,Health,6,-8.737656
5022c38b6457d6c17f839d9c51b078c6020d1e9c5757a5dcd1d68d25-26-BBB,,Werk,Economic,7,-9.737656
657bc30566633ccbc087eed67eca0f8f07582ff61533fc2c36b99ed3-42-JA21,,Geen,,0,0
657bc30566633ccbc087eed67eca0f8f07582ff61533fc2c36b99ed3-42-JA21,,Gez,Health,5,-14.375011
5f87c7e1da0f48faf9b3094c2a4a33e321544daa94ba683143c16bdc-1-D66,,Geen,,0,0
5f87c7e1da0f48faf9b3094c2a4a33e321544daa94ba683143c16bdc-1-D66,,Gez,Health,5,-15.250009
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-17-Overig,,Bestuur,Government,0,0
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-34-Denk,,Geen,,0,0
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-34-Denk,,Gez,Health,5,-14.000034
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-41-GL/PvdA,,Landbouw.,Agriculture,0,0
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-41-GL/PvdA,,Ond,Education,4,-9.929897
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-41-GL/PvdA,,Mil,Environment,5,-11.179897
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-41-GL/PvdA,,Werk,Economic,10,-13.929897
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-139-PVV,,Milieu,Environment,0,0
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-139-PVV,,Gez,Health,3,-1.2097659
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-139-PVV,,Werk,Economic,5,-6.084766
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-139-PVV,,Land,Agriculture,7,-8.459765
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-139-PVV,,Def,Defense,9,-9.334765
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-139-PVV,,Ond,Education,10,-9.334765
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-156-PVV,,Geen,,0,0
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-156-PVV,,Just,Order,1,-0.3963813
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-156-PVV,,Def,Defense,4,-5.7713814
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-156-PVV,,Best,Government,5,-7.0213814
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-156-PVV,,Werk,Economic,6,-10.271381
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-156-PVV,,Gez,Health,8,-10.521381
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-189-SP,,Geen,,0,0
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-189-SP,,Gez,Health,5,-15.375007
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-211-PVV,,Geen,,0,0
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-211-PVV,,Imm,Immigration,2,-8.750326
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-211-PVV,,Gez,Health,4,-10.500326
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-211-PVV,,Burger,CivilRights,6,-10.625326
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-25-BBB,,Infrastructuur.,Infrastructure,0,0
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-25-BBB,,Werk,Economic,9,-13.251055
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-35-Volt,,Immigratie,Immigration,0,0
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-35-Volt,,EU,EU,3,-6.130449
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-35-Volt,,Werk,Economic,4,-9.755449
0a923cbfbde39b029be4e16ec79c63ea774704fa43d064fe750be8f8-14-GL/PvdA,,Geen,,0,0
0a923cbfbde39b029be4e16ec79c63ea774704fa43d064fe750be8f8-14-GL/PvdA,,Gez,Health,4,-10.375307
0a923cbfbde39b029be4e16ec79c63ea774704fa43d064fe750be8f8-14-GL/PvdA,,Best,Government,5,-10.750307
0a923cbfbde39b029be4e16ec79c63ea774704fa43d064fe750be8f8-14-GL/PvdA,,Werk,Economic,8,-12.125307
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d-24-CU,,Geen,,0,0
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d-24-CU,,Gez,Health,3,-13.750018
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d-24-CU,,Best,Government,8,-15.500018
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d-119-CU,,Geen,,0,0
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d-119-CU,,Gez,Health,5,-14.625008
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d-151-PVV,,Immigratie,Immigration,0,0
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d-151-PVV,,Gez,Health,4,-7.512586
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d-151-PVV,,Ond,Education,5,-9.262587
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d-151-PVV,,Werk,Economic,6,-9.262587
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-11-PVV,,Geen,,0,0
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-11-PVV,,Gez,Health,5,-14.500019
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-86-PVV,,Immigratie,Immigration,0,0
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-86-PVV,,Werk,Economic,6,-12.406709
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-86-PVV,,Ond,Education,8,-13.156709
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-93-SP,,Geen,,0,0
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-93-SP,,Gez,Health,4,-13.375017
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-115-PVV,,Geen,,0,0
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-115-PVV,,Just,Order,2,-3.4089222
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-115-PVV,,Best,Government,4,-9.658922
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-115-PVV,,Gez,Health,5,-10.408922
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-115-PVV,,Def,Defense,6,-10.783922
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-115-PVV,,Imm,Immigration,9,-12.033922
1cc21eff11fc7e9f135ca9eb7b3101cc6a9ef1afe954cf1af4a50398-21-D66,,Bestuur,Government,0,0
1cc21eff11fc7e9f135ca9eb7b3101cc6a9ef1afe954cf1af4a50398-21-D66,,Werk,Economic,8,-15.502859
1cc21eff11fc7e9f135ca9eb7b3101cc6a9ef1afe954cf1af4a50398-21-D66,,Ond,Education,9,-15.627859
1cc21eff11fc7e9f135ca9eb7b3101cc6a9ef1afe954cf1af4a50398-29-D66,,Bestuur,Government,0,0
1cc21eff11fc7e9f135ca9eb7b3101cc6a9ef1afe954cf1af4a50398-29-D66,,Gez,Health,5,-11.786316
1cc21eff11fc7e9f135ca9eb7b3101cc6a9ef1afe954cf1af4a50398-29-D66,,Werk,Economic,6,-12.036316
1cc21eff11fc7e9f135ca9eb7b3101cc6a9ef1afe954cf1af4a50398-29-D66,,Just,Order,7,-12.536316
1cc21eff11fc7e9f135ca9eb7b3101cc6a9ef1afe954cf1af4a50398-29-D66,,Def,Defense,8,-12.661316
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-18-GL/PvdA,,Geen,,0,0
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-18-GL/PvdA,,Gez,Health,3,-11.875041
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-21-NSC,,Bestuur,Government,0,0
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-21-NSC,,Werk,Economic,4,-9.586402
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-21-NSC,,Gez,Health,6,-10.336402
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-47-D66,,Bestuur,Government,0,0
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-47-D66,,Just,Order,7,-16.375135
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-50-D66,,Bestuur,Government,0,0
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-66-GL/PvdA,,Geen,,0,0
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-66-GL/PvdA,,Gez,Health,5,-14.62501
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-89-Overig,,Geen,,0,0
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-89-Overig,,Imm,Immigration,2,-3.4112017
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-89-Overig,,Gez,Health,4,-7.411202
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-89-Overig,,Def,Defense,6,-11.2862015
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-89-Overig,,Mil,Environment,9,-12.5362015
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-167-PVV,,Geen,,0,0
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-167-PVV,,Gez,Health,5,-14.750183
d831b08fd54c57007f916a3abcbd79bd444bdf583ab0404d2c950997-12-NSC,,Geen,,0,0
d831b08fd54c57007f916a3abcbd79bd444bdf583ab0404d2c950997-12-NSC,,Gez,Health,4,-14.750006
d831b08fd54c57007f916a3abcbd79bd444bdf583ab0404d2c950997-15-NSC,,Geen,,0,0
d831b08fd54c57007f916a3abcbd79bd444bdf583ab0404d2c950997-15-NSC,,Gez,Health,3,-11.375053
d831b08fd54c57007f916a3abcbd79bd444bdf583ab0404d2c950997-15-NSC,,Werk,Economic,9,-13.750053
d831b08fd54c57007f916a3abcbd79bd444bdf583ab0404d2c950997-16-SGP,,Geen,,0,0
d831b08fd54c57007f916a3abcbd79bd444bdf583ab0404d2c950997-16-SGP,,Gez,Health,3,-12.000024
d831b08fd54c57007f916a3abcbd79bd444bdf583ab0404d2c950997-16-SGP,,Werk,Economic,9,-14.375024
ea6e63b95b9a344f0237480550ee5fb7f0394ce9eee0baf79846061d-25-NSC,,Geen,,0,0
ea6e63b95b9a344f0237480550ee5fb7f0394ce9eee0baf79846061d-25-NSC,,Gez,Health,3,-12.750028
ea6e63b95b9a344f0237480550ee5fb7f0394ce9eee0baf79846061d-25-NSC,,Best,Government,10,-14.750028
ea6e63b95b9a344f0237480550ee5fb7f0394ce9eee0baf79846061d-30-NSC,,Geen,,0,0
ea6e63b95b9a344f0237480550ee5fb7f0394ce9eee0baf79846061d-30-NSC,,Best,Government,2,-9.250175
ea6e63b95b9a344f0237480550ee5fb7f0394ce9eee0baf79846061d-30-NSC,,Werk,Economic,3,-10.750175
ea6e63b95b9a344f0237480550ee5fb7f0394ce9eee0baf79846061d-30-NSC,,Gez,Health,4,-10.875175
ea6e63b95b9a344f0237480550ee5fb7f0394ce9eee0baf79846061d-49-Overig,,Geen,,0,0
ea6e63b95b9a344f0237480550ee5fb7f0394ce9eee0baf79846061d-49-Overig,,Gez,Health,4,-13.500044
ea6e63b95b9a344f0237480550ee5fb7f0394ce9eee0baf79846061d-49-NSC,,Geen,,0,0
ea6e63b95b9a344f0237480550ee5fb7f0394ce9eee0baf79846061d-49-NSC,,Gez,Health,5,-14.750018
