unit_id,gold,response,topic,rank,logprob
0205c173b5d823097bcfd6125de28b8ee6ef22806bdfe28628266e91::2609::overheidsinstanties,,Burger,CivilRights,4,-8.580160140991211
0205c173b5d823097bcfd6125de28b8ee6ef22806bdfe28628266e91::2609::overheidsinstanties,,Just,Order,5,-9.955160140991211
0205c173b5d823097bcfd6125de28b8ee6ef22806bdfe28628266e91::2609::overheidsinstanties,,Werk,Economic,7,-10.705160140991211
0205c173b5d823097bcfd6125de28b8ee6ef22806bdfe28628266e91::2609::overheidsinstanties,,Gez,Health,9,-12.455160140991211
0369b0264d8e10037efc358acf7851cb908626fd3a479fb1c3a3da47::852::politiek,,Werk.,Economic,0,0
0369b0264d8e10037efc358acf7851cb908626fd3a479fb1c3a3da47::2108::politiek,,Geen,,0,0
0369b0264d8e10037efc358acf7851cb908626fd3a479fb1c3a3da47::2108::politiek,,Best,Government,2,-2.127000331878662
0369b0264d8e10037efc358acf7851cb908626fd3a479fb1c3a3da47::2108::politiek,,Werk,Economic,3,-10.501999855041504
0369b0264d8e10037efc358acf7851cb908626fd3a479fb1c3a3da47::2108::politiek,,Gez,Health,6,-12.126999855041504
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::1502::overheidsinstanties,,Milieu.,Environment,0,0
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::1502::overheidsinstanties,,Def,Defense,9,-17.625001907348633
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::2095::politiek,,Milieu.,Environment,0,0
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::2095::politiek,,EU,EU,6,-13.877143859863281
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::2095::politiek,,Def,Defense,7,-14.127143859863281
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::2095::politiek,,Gez,Health,10,-14.752143859863281
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::2100::politiek,,Milieu.,Environment,0,0
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::2100::politiek,,Def,Defense,5,-12.876100540161133
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::2100::politiek,,EU,EU,8,-15.251100540161133
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::2100::politiek,,Gez,Health,10,-15.626100540161133
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::2489::politiek,,Geen,,0,0
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::2489::politiek,,Just,Order,2,-6.501678943634033
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::2489::politiek,,Best,Government,3,-9.001679420471191
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::2489::politiek,,Werk,Economic,4,-10.751679420471191
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::2489::politiek,,Imm,Immigration,5,-11.626679420471191
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::2489::politiek,,Gez,Health,6,-11.626679420471191
0490cc775892fa87482f2f4a28e859a340868274c1fb9e003af4d377::2489::politiek,,Burger,CivilRights,7,-12.751679420471191
0538dc6447974f79085746a46e94997f1f32721a79950fb28712d432::46::overheidsinstanties,,Geen,,0,0
0538dc6447974f79085746a46e94997f1f32721a79950fb28712d432::46::overheidsinstanties,,Best,Government,4,-16.1250057220459
0538dc6447974f79085746a46e94997f1f32721a79950fb28712d432::46::overheidsinstanties,,Gez,Health,6,-16.3750057220459
06399ce95b1bcdcbf7b6241d86106bcfb94df026cf18cbe5c1d814b5::1148::politiek,,Geen,,0,0
06399ce95b1bcdcbf7b6241d86106bcfb94df026cf18cbe5c1d814b5::1148::politiek,,Gez,Health,4,-15.75001049041748
0861cbb5e0c2e356f1484f05ae25c441ce565a61fae8d03acb6792e4::326::politiek,,Geen,,0,0
0861cbb5e0c2e356f1484f05ae25c441ce565a61fae8d03acb6792e4::326::politiek,,Gez,Health,5,-16.750003814697266
0861cbb5e0c2e356f1484f05ae25c441ce565a61fae8d03acb6792e4::2550::politiek,,Werk.,Economic,0,0
0861cbb5e0c2e356f1484f05ae25c441ce565a61fae8d03acb6792e4::2550::politiek,,Best,Government,2,-9.625100135803223
0afccfb54f52656096252b38e2739bb428da2a195460b0d1bf468df1::98::politiek,,Geen,,0,0
0afccfb54f52656096252b38e2739bb428da2a195460b0d1bf468df1::98::politiek,,Best,Government,2,-10.875031471252441
0afccfb54f52656096252b38e2739bb428da2a195460b0d1bf468df1::98::politiek,,Gez,Health,3,-12.250031471252441
0afccfb54f52656096252b38e2739bb428da2a195460b0d1bf468df1::98::politiek,,Werk,Economic,5,-13.750031471252441
0afccfb54f52656096252b38e2739bb428da2a195460b0d1bf468df1::2980::politiek,,Geen,,0,0
0afccfb54f52656096252b38e2739bb428da2a195460b0d1bf468df1::2980::politiek,,Best,Government,2,-4.018224239349365
0afccfb54f52656096252b38e2739bb428da2a195460b0d1bf468df1::2980::politiek,,Werk,Economic,3,-10.893223762512207
0afccfb54f52656096252b38e2739bb428da2a195460b0d1bf468df1::2980::politiek,,Gez,Health,5,-11.268223762512207
0edf1f7fa7f8effc3926a299a398778187a02c1aecd144766700aa87::244::politiek,,Defensie.,Defense,0,0
0edf1f7fa7f8effc3926a299a398778187a02c1aecd144766700aa87::244::politiek,,Imm,Immigration,3,-7.905242919921875
0edf1f7fa7f8effc3926a299a398778187a02c1aecd144766700aa87::244::politiek,,Best,Government,5,-10.155242919921875
0edf1f7fa7f8effc3926a299a398778187a02c1aecd144766700aa87::244::politiek,,Gez,Health,6,-11.905242919921875
0edf1f7fa7f8effc3926a299a398778187a02c1aecd144766700aa87::2064::politiek,,Geen,,0,0
0edf1f7fa7f8effc3926a299a398778187a02c1aecd144766700aa87::2064::politiek,,Imm,Immigration,2,-4.637746810913086
0edf1f7fa7f8effc3926a299a398778187a02c1aecd144766700aa87::2064::politiek,,EU,EU,3,-5.887746810913086
0edf1f7fa7f8effc3926a299a398778187a02c1aecd144766700aa87::2064::politiek,,Gez,Health,4,-9.512746810913086
0edf1f7fa7f8effc3926a299a398778187a02c1aecd144766700aa87::2064::politiek,,Def,Defense,7,-11.012746810913086
0edf1f7fa7f8effc3926a299a398778187a02c1aecd144766700aa87::2064::politiek,,Mil,Environment,9,-11.762746810913086
0ee262297e61d3ea15dc23d2c6fa3d7b216ffdf757e8f5c744956dc3::408::landen,,EU,EU,0,0
0ee262297e61d3ea15dc23d2c6fa3d7b216ffdf757e8f5c744956dc3::408::landen,,Best,Government,4,-7.6378045082092285
0ee262297e61d3ea15dc23d2c6fa3d7b216ffdf757e8f5c744956dc3::408::landen,,Def,Defense,5,-8.137804985046387
0ee262297e61d3ea15dc23d2c6fa3d7b216ffdf757e8f5c744956dc3::408::landen,,Werk,Economic,10,-12.512804985046387
0ee262297e61d3ea15dc23d2c6fa3d7b216ffdf757e8f5c744956dc3::3125::overheidsinstanties,,EU.,,0,0
0ee262297e61d3ea15dc23d2c6fa3d7b216ffdf757e8f5c744956dc3::3125::overheidsinstanties,,EU,EU,1,-0.0001882823125924915
0ee262297e61d3ea15dc23d2c6fa3d7b216ffdf757e8f5c744956dc3::3125::overheidsinstanties,,Def,Defense,7,-17.25018882751465
0ee262297e61d3ea15dc23d2c6fa3d7b216ffdf757e8f5c744956dc3::3125::overheidsinstanties,,Best,Government,8,-17.25018882751465
10cd5970327e236c7fe4c3a8a95026648d55a7b9dcc153aca88b62a8::1053::burgers,,Geen,,0,0
10cd5970327e236c7fe4c3a8a95026648d55a7b9dcc153aca88b62a8::1053::burgers,,Werk,Economic,2,-9.000228881835938
10cd5970327e236c7fe4c3a8a95026648d55a7b9dcc153aca88b62a8::1053::burgers,,Best,Government,3,-9.250228881835938
10cd5970327e236c7fe4c3a8a95026648d55a7b9dcc153aca88b62a8::1053::burgers,,Gez,Health,4,-12.250228881835938
10cd5970327e236c7fe4c3a8a95026648d55a7b9dcc153aca88b62a8::2004::overheidsinstanties,,Geen,,0,0
10cd5970327e236c7fe4c3a8a95026648d55a7b9dcc153aca88b62a8::2004::overheidsinstanties,,Best,Government,2,-12.500007629394531
10cd5970327e236c7fe4c3a8a95026648d55a7b9dcc153aca88b62a8::2004::overheidsinstanties,,Gez,Health,5,-15.375007629394531
126040e4cef93d4980423c5311dc379cb489e0a92810bbc43b2221ca::663::burgers,,Geen,,0,0
126040e4cef93d4980423c5311dc379cb489e0a92810bbc43b2221ca::663::burgers,,Mil,Environment,2,-3.4090828895568848
126040e4cef93d4980423c5311dc379cb489e0a92810bbc43b2221ca::663::burgers,,Gez,Health,4,-9.034082412719727
126040e4cef93d4980423c5311dc379cb489e0a92810bbc43b2221ca::663::burgers,,Def,Defense,5,-10.534082412719727
126040e4cef93d4980423c5311dc379cb489e0a92810bbc43b2221ca::663::burgers,,Werk,Economic,10,-12.284082412719727
126040e4cef93d4980423c5311dc379cb489e0a92810bbc43b2221ca::877::burgers,,Geen,,0,0
126040e4cef93d4980423c5311dc379cb489e0a92810bbc43b2221ca::877::burgers,,Gez,Health,2,-10.250053405761719
126040e4cef93d4980423c5311dc379cb489e0a92810bbc43b2221ca::877::burgers,,Mil,Environment,3,-12.125053405761719
126040e4cef93d4980423c5311dc379cb489e0a92810bbc43b2221ca::877::burgers,,Best,Government,4,-12.750053405761719
126040e4cef93d4980423c5311dc379cb489e0a92810bbc43b2221ca::877::burgers,,Burger,CivilRights,7,-13.750053405761719
126040e4cef93d4980423c5311dc379cb489e0a92810bbc43b2221ca::877::burgers,,Werk,Economic,8,-13.750053405761719
1459033aa570846bff341cdc1efbdd50850361bf7f393cce47d4c59d::2449::politiek,,Milieu.,Environment,0,0
1459033aa570846bff341cdc1efbdd50850361bf7f393cce47d4c59d::2449::politiek,,Land,Agriculture,3,-12.250041961669922
1459033aa570846bff341cdc1efbdd50850361bf7f393cce47d4c59d::2449::politiek,,Def,Defense,6,-13.625041961669922
14eb54164bdb98078ef0167257925f4027d7b3f5498c3bb581d2491f::1211::politiek,,Defensie.,Defense,0,0
14eb54164bdb98078ef0167257925f4027d7b3f5498c3bb581d2491f::1211::politiek,,Burger,CivilRights,2,-1.0293948650360107
14eb54164bdb98078ef0167257925f4027d7b3f5498c3bb581d2491f::1211::politiek,,Best,Government,4,-5.40439510345459
14eb54164bdb98078ef0167257925f4027d7b3f5498c3bb581d2491f::1211::politiek,,Gez,Health,5,-5.40439510345459
14eb54164bdb98078ef0167257925f4027d7b3f5498c3bb581d2491f::1211::politiek,,Imm,Immigration,6,-5.90439510345459
14eb54164bdb98078ef0167257925f4027d7b3f5498c3bb581d2491f::1211::politiek,,Mil,Environment,7,-6.15439510345459
14eb54164bdb98078ef0167257925f4027d7b3f5498c3bb581d2491f::1516::overheidsinstanties,,Landbouw.,Agriculture,0,0
14eb54164bdb98078ef0167257925f4027d7b3f5498c3bb581d2491f::1516::overheidsinstanties,,Mil,Environment,2,-4.391993045806885
14eb54164bdb98078ef0167257925f4027d7b3f5498c3bb581d2491f::1516::overheidsinstanties,,Def,Defense,4,-7.016993045806885
14eb54164bdb98078ef0167257925f4027d7b3f5498c3bb581d2491f::1516::overheidsinstanties,,Best,Government,5,-7.766993045806885
14eb54164bdb98078ef0167257925f4027d7b3f5498c3bb581d2491f::1516::overheidsinstanties,,Ond,Education,10,-13.516993522644043
14eb54164bdb98078ef0167257925f4027d7b3f5498c3bb581d2491f::1824::burgers,,Landbouw.,Agriculture,0,0
14eb54164bdb98078ef0167257925f4027d7b3f5498c3bb581d2491f::1824::burgers,,Mil,Environment,4,-11.375068664550781
14eb54164bdb98078ef0167257925f4027d7b3f5498c3bb581d2491f::1824::burgers,,Def,Defense,7,-15.625068664550781
1617c2eaf5ce9176ff57d8a7a18d69a04238727eaa0bb85b64baabc0::2437::bekende Nederlanders,,Geen,,0,0
1617c2eaf5ce9176ff57d8a7a18d69a04238727eaa0bb85b64baabc0::2437::bekende Nederlanders,,Gez,Health,3,-14.50000286102295
1617c2eaf5ce9176ff57d8a7a18d69a04238727eaa0bb85b64baabc0::2437::bekende Nederlanders,,Werk,Economic,6,-16.750003814697266
1617c2eaf5ce9176ff57d8a7a18d69a04238727eaa0bb85b64baabc0::2476::bedrijven,,Geen,,0,0
1617c2eaf5ce9176ff57d8a7a18d69a04238727eaa0bb85b64baabc0::2476::bedrijven,,Gez,Health,3,-15.750000953674316
1617c2eaf5ce9176ff57d8a7a18d69a04238727eaa0bb85b64baabc0::2689::bekende Nederlanders,,Geen,,0,0
1617c2eaf5ce9176ff57d8a7a18d69a04238727eaa0bb85b64baabc0::2689::bekende Nederlanders,,Gez,Health,2,-13.625003814697266
1617c2eaf5ce9176ff57d8a7a18d69a04238727eaa0bb85b64baabc0::2689::bekende Nederlanders,,Werk,Economic,4,-15.250003814697266
1617c2eaf5ce9176ff57d8a7a18d69a04238727eaa0bb85b64baabc0::2689::bekende Nederlanders,,Imm,Immigration,7,-15.875003814697266
1617c2eaf5ce9176ff57d8a7a18d69a04238727eaa0bb85b64baabc0::2689::bekende Nederlanders,,Best,Government,10,-16.625003814697266
1617c2eaf5ce9176ff57d8a7a18d69a04238727eaa0bb85b64baabc0::2726::bekende Nederlanders,,Geen,,0,0
1617c2eaf5ce9176ff57d8a7a18d69a04238727eaa0bb85b64baabc0::2726::bekende Nederlanders,,Gez,Health,3,-14.375003814697266
1617c2eaf5ce9176ff57d8a7a18d69a04238727eaa0bb85b64baabc0::2726::bekende Nederlanders,,Werk,Economic,7,-16.250003814697266
1617c2eaf5ce9176ff57d8a7a18d69a04238727eaa0bb85b64baabc0::2726::bekende Nederlanders,,Just,Order,9,-17.000003814697266
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::218::overheidsinstanties,,Geen,,0,0
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::218::overheidsinstanties,,Best,Government,2,-10.625032424926758
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::218::overheidsinstanties,,Just,Order,3,-12.500032424926758
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::218::overheidsinstanties,,Gez,Health,5,-13.750032424926758
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::218::overheidsinstanties,,Burger,CivilRights,6,-13.875032424926758
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::218::overheidsinstanties,,Def,Defense,7,-14.750032424926758
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::681::politiek,,Geen,,0,0
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::681::politiek,,Burger,CivilRights,2,-11.000031471252441
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::681::politiek,,Best,Government,3,-11.875031471252441
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::681::politiek,,Gez,Health,4,-12.750031471252441
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::681::politiek,,Def,Defense,6,-14.875031471252441
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::681::politiek,,Just,Order,7,-15.250031471252441
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::681::politiek,,Werk,Economic,10,-16.125030517578125
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::1604::overheidsinstanties,,Geen,,0,0
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::1604::overheidsinstanties,,Best,Government,2,-7.875462532043457
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::1604::overheidsinstanties,,Just,Order,3,-10.375462532043457
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::1604::overheidsinstanties,,Burger,CivilRights,4,-10.875462532043457
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::1604::overheidsinstanties,,Gez,Health,5,-11.125462532043457
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::1604::overheidsinstanties,,Def,Defense,6,-11.500462532043457
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::1604::overheidsinstanties,,Imm,Immigration,10,-14.500462532043457
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::1848::overheidsinstanties,,Geen,,0,0
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::1848::overheidsinstanties,,Best,Government,2,-4.144732475280762
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::1848::overheidsinstanties,,Burger,CivilRights,3,-5.769732475280762
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::1848::overheidsinstanties,,Def,Defense,4,-8.394732475280762
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::1848::overheidsinstanties,,Gez,Health,5,-8.519732475280762
176d45110ec692c7644b84529ffe21db2a9d087c81780da6398bad8b::1848::overheidsinstanties,,Just,Order,6,-9.894732475280762
19447e6c9d0f4be04164d07eba7d2de049707f92a2106b9538bbbd8d::2188::overheidsinstanties,,Defensie.,Defense,0,0
19447e6c9d0f4be04164d07eba7d2de049707f92a2106b9538bbbd8d::2188::overheidsinstanties,,Mil,Environment,1,-0.13429926335811615
19447e6c9d0f4be04164d07eba7d2de049707f92a2106b9538bbbd8d::2188::overheidsinstanties,,EU,EU,3,-5.009299278259277
19447e6c9d0f4be04164d07eba7d2de049707f92a2106b9538bbbd8d::2188::overheidsinstanties,,Best,Government,8,-11.009299278259277
1a0d695c1fc872bc97c358a5f297e8f1c7c7ded53a319ccc60313410::455::politiek,,Geen,,0,0
1a0d695c1fc872bc97c358a5f297e8f1c7c7ded53a319ccc60313410::455::politiek,,Best,Government,2,-3.0486302375793457
1a0d695c1fc872bc97c358a5f297e8f1c7c7ded53a319ccc60313410::455::politiek,,Werk,Economic,3,-11.298630714416504
1a0d695c1fc872bc97c358a5f297e8f1c7c7ded53a319ccc60313410::455::politiek,,Gez,Health,4,-11.298630714416504
1a0d695c1fc872bc97c358a5f297e8f1c7c7ded53a319ccc60313410::2609::politiek,,Geen,,0,0
1a0d695c1fc872bc97c358a5f297e8f1c7c7ded53a319ccc60313410::2609::politiek,,Best,Government,2,-7.750435829162598
1a0d695c1fc872bc97c358a5f297e8f1c7c7ded53a319ccc60313410::2609::politiek,,Werk,Economic,5,-15.125435829162598
1a0d695c1fc872bc97c358a5f297e8f1c7c7ded53a319ccc60313410::2609::politiek,,Gez,Health,6,-15.500435829162598
1a0d695c1fc872bc97c358a5f297e8f1c7c7ded53a319ccc60313410::3157::politiek,,Geen,,0,0
1a0d695c1fc872bc97c358a5f297e8f1c7c7ded53a319ccc60313410::3157::politiek,,Best,Government,2,-6.251931190490723
1a0d695c1fc872bc97c358a5f297e8f1c7c7ded53a319ccc60313410::3157::politiek,,Gez,Health,4,-15.126931190490723
1a0d695c1fc872bc97c358a5f297e8f1c7c7ded53a319ccc60313410::3157::politiek,,Werk,Economic,7,-16.001930236816406
1abeb2b2045cc08c45604ab6f450997d0dda6bc77cc207bcb834ab2d::725::burgers,,Infrastructuur.,Infrastructure,0,0
1abeb2b2045cc08c45604ab6f450997d0dda6bc77cc207bcb834ab2d::725::burgers,,Best,Government,3,-3.630742311477661
1abeb2b2045cc08c45604ab6f450997d0dda6bc77cc207bcb834ab2d::725::burgers,,Just,Order,4,-6.13074254989624
1abeb2b2045cc08c45604ab6f450997d0dda6bc77cc207bcb834ab2d::725::burgers,,Werk,Economic,7,-8.630742073059082
1abeb2b2045cc08c45604ab6f450997d0dda6bc77cc207bcb834ab2d::725::burgers,,Gez,Health,9,-9.505742073059082
1abeb2b2045cc08c45604ab6f450997d0dda6bc77cc207bcb834ab2d::725::burgers,,Def,Defense,10,-9.880742073059082
1abeb2b2045cc08c45604ab6f450997d0dda6bc77cc207bcb834ab2d::1652::burgers,,Infrastructuur.,Infrastructure,0,0
1abeb2b2045cc08c45604ab6f450997d0dda6bc77cc207bcb834ab2d::1652::burgers,,Gez,Health,4,-9.313664436340332
1abeb2b2045cc08c45604ab6f450997d0dda6bc77cc207bcb834ab2d::1652::burgers,,Werk,Economic,5,-9.813664436340332
1abeb2b2045cc08c45604ab6f450997d0dda6bc77cc207bcb834ab2d::1652::burgers,,Best,Government,6,-10.063664436340332
1abeb2b2045cc08c45604ab6f450997d0dda6bc77cc207bcb834ab2d::1652::burgers,,Just,Order,10,-11.813664436340332
1cce6961271fe2e831b2c28fbf0615a61372b2718a8016995474f84e::0::media,,Geen,,0,0
1cce6961271fe2e831b2c28fbf0615a61372b2718a8016995474f84e::0::media,,Gez,Health,3,-16.0
1cce6961271fe2e831b2c28fbf0615a61372b2718a8016995474f84e::29::media,,Geen,,0,0
1cce6961271fe2e831b2c28fbf0615a61372b2718a8016995474f84e::29::media,,Best,Government,2,-12.250006675720215
1cce6961271fe2e831b2c28fbf0615a61372b2718a8016995474f84e::29::media,,Gez,Health,4,-15.625006675720215
1cce6961271fe2e831b2c28fbf0615a61372b2718a8016995474f84e::1680::media,,Geen,,0,0
1cce6961271fe2e831b2c28fbf0615a61372b2718a8016995474f84e::1680::media,,Best,Government,2,-4.758703708648682
1cce6961271fe2e831b2c28fbf0615a61372b2718a8016995474f84e::1680::media,,Gez,Health,6,-12.133703231811523
1cce6961271fe2e831b2c28fbf0615a61372b2718a8016995474f84e::1680::media,,Werk,Economic,7,-12.508703231811523
1cce6961271fe2e831b2c28fbf0615a61372b2718a8016995474f84e::1848::bedrijven,,Geen,,0,0
1cce6961271fe2e831b2c28fbf0615a61372b2718a8016995474f84e::1848::bedrijven,,Best,Government,2,-8.25027084350586
1cce6961271fe2e831b2c28fbf0615a61372b2718a8016995474f84e::1848::bedrijven,,Gez,Health,4,-14.50027084350586
1cce6961271fe2e831b2c28fbf0615a61372b2718a8016995474f84e::1848::bedrijven,,Werk,Economic,6,-15.00027084350586
1e0ae82e73a23c75e5e397dffc0d991c5c6af4de8607985301cd636f::386::overheidsinstanties,,Onderwijs,Education,0,0
1e0ae82e73a23c75e5e397dffc0d991c5c6af4de8607985301cd636f::386::overheidsinstanties,,Werk,Economic,3,-8.826309204101562
1e0ae82e73a23c75e5e397dffc0d991c5c6af4de8607985301cd636f::386::overheidsinstanties,,Gez,Health,4,-9.326309204101562
1e0ae82e73a23c75e5e397dffc0d991c5c6af4de8607985301cd636f::386::overheidsinstanties,,Best,Government,9,-12.076309204101562
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1384::politiek,,Geen,,0,0
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1384::politiek,,Best,Government,2,-7.3761491775512695
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1384::politiek,,Werk,Economic,4,-8.50114917755127
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1384::politiek,,Gez,Health,5,-9.87614917755127
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1648::politiek,,Geen,,0,0
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1648::politiek,,Best,Government,2,-4.392106533050537
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1648::politiek,,Werk,Economic,3,-5.392106533050537
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1648::politiek,,Gez,Health,4,-11.142107009887695
1f8f67a13add03c21f019a530f6e120b62b51ae23a86e7f2a6f9c831::731::politiek,,Werk.,Economic,0,0
1f8f67a13add03c21f019a530f6e120b62b51ae23a86e7f2a6f9c831::731::politiek,,Best,Government,10,-15.75080394744873
1f8f67a13add03c21f019a530f6e120b62b51ae23a86e7f2a6f9c831::1007::bedrijven,,Werk.,Economic,0,0
