unit_id,gold,response,topic,rank,logprob
0c832cbc3391d2e4ae37eefde71ad0908cca8b752c3360ba532d7705-20-NSC,,Mil,Environment,5,-7.165387
0c832cbc3391d2e4ae37eefde71ad0908cca8b752c3360ba532d7705-20-NSC,,Def,Defense,6,-8.415387
0c832cbc3391d2e4ae37eefde71ad0908cca8b752c3360ba532d7705-23-VVD,,Defensie.,Defense,0,0
0c832cbc3391d2e4ae37eefde71ad0908cca8b752c3360ba532d7705-23-VVD,,Imm,Immigration,3,-4.4519005
0c832cbc3391d2e4ae37eefde71ad0908cca8b752c3360ba532d7705-23-VVD,,Gez,Health,5,-9.3269005
0c832cbc3391d2e4ae37eefde71ad0908cca8b752c3360ba532d7705-23-VVD,,Best,Government,9,-11.3269005
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-3-VVD,,Burgerrechten,CivilRights,0,0
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-3-VVD,,Gez,Health,7,-14.875563
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-3-VVD,,Ond,Education,10,-15.625563
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-6-SGP,,Burgerrechten,CivilRights,0,0
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-6-SGP,,Ond,Education,7,-14.25675
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-6-SGP,,Gez,Health,8,-14.38175
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-9-Overig,,Burgerrechten,CivilRights,0,0
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-9-Overig,,Gez,Health,4,-11.251748
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-9-Overig,,Werk,Economic,5,-12.501748
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-9-Overig,,Best,Government,8,-13.751748
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-9-NSC,,Burgerrechten,CivilRights,0,0
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-9-NSC,,Ond,Education,3,-8.350174
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-9-NSC,,Werk,Economic,4,-8.475174
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-9-NSC,,Gez,Health,9,-9.475174
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-128-NSC,,Werk.,Economic,0,0
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-128-NSC,,Best,Government,2,-1.3322263
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-128-NSC,,Gez,Health,7,-10.832226
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-135-NSC,,Werk.,Economic,0,0
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-144-CU,,Werk.,Economic,0,0
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-152-CU,,Immigratie,Immigration,0,0
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-152-CU,,Ond,Education,7,-14.18698
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-152-CU,,Gez,Health,8,-14.56198
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-168-NSC,,Defensie,Defense,0,0
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-168-NSC,,Best,Government,4,-5.437776
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-168-NSC,,Imm,Immigration,5,-6.062776
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-168-NSC,,Gez,Health,6,-6.312776
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-213-VVD,,Geen,,0,0
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-213-VVD,,Gez,Health,5,-13.875019
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-214-GL/PvdA,,Geen,,0,0
1df369a142823ced0e20ffacbe0091a3527812d8d327c49fe1fb09a0-214-GL/PvdA,,Gez,Health,4,-13.250016
6334ce016822f89dc98861046690b37149c43a37802bcffaf6f005c1-191-Overig,,Justitie.,Order,0,0
6334ce016822f89dc98861046690b37149c43a37802bcffaf6f005c1-191-Overig,,Best,Government,4,-8.627867
6334ce016822f89dc98861046690b37149c43a37802bcffaf6f005c1-191-Overig,,Def,Defense,5,-11.002867
4f0531344a5b5b4b999fd2fd6c0cb97ada6e2e709e09dfbaf8376f09-10-VVD,,Geen,,0,0
4f0531344a5b5b4b999fd2fd6c0cb97ada6e2e709e09dfbaf8376f09-10-VVD,,Gez,Health,2,-10.500088
4f0531344a5b5b4b999fd2fd6c0cb97ada6e2e709e09dfbaf8376f09-10-VVD,,Werk,Economic,3,-11.375088
4f0531344a5b5b4b999fd2fd6c0cb97ada6e2e709e09dfbaf8376f09-10-VVD,,Imm,Immigration,5,-11.875088
4f0531344a5b5b4b999fd2fd6c0cb97ada6e2e709e09dfbaf8376f09-10-VVD,,Best,Government,8,-12.250088
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-26-SGP,,Geen,,0,0
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-26-SGP,,Gez,Health,3,-12.375019
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-26-SGP,,Best,Government,4,-13.375019
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-26-SGP,,Werk,Economic,9,-15.000019
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-29-SGP,,Burgerrechten,CivilRights,0,0
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-29-SGP,,Ond,Education,3,-9.035422
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-29-SGP,,Gez,Health,6,-11.535422
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-79-CU,,Geen,,0,0
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-79-CU,,Best,Government,2,-8.875175
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-79-CU,,Gez,Health,4,-11.625175
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-79-CU,,Werk,Economic,7,-13.250175
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-123-CDA,,Geen,,0,0
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-123-CDA,,Gez,Health,4,-14.125032
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-123-CDA,,Best,Government,7,-15.125032
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-150-CU,,Burgerrechten,CivilRights,0,0
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-150-CU,,Imm,Immigration,3,-6.893499
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-150-CU,,Gez,Health,4,-6.893499
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-150-CU,,Werk,Economic,6,-8.893499
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-150-CU,,Just,Order,8,-11.018499
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-157-NSC,,Geen,,0,0
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-157-NSC,,Gez,Health,3,-13.625008
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-157-NSC,,Best,Government,10,-16.875008
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-161-BBB,,Geen,,0,0
17c19dc0713be7891134dc3d1637b8cffda11cda3970355f26b78c0b-161-BBB,,Gez,Health,3,-12.625024
f796a5885f0b0a672811d567e7f383df6fa3b2f49fd3c2dfd038e4ae-10-JA21,,Burgerrechten,CivilRights,0,0
f796a5885f0b0a672811d567e7f383df6fa3b2f49fd3c2dfd038e4ae-10-JA21,,Best,Government,4,-9.05838
f796a5885f0b0a672811d567e7f383df6fa3b2f49fd3c2dfd038e4ae-10-JA21,,Imm,Immigration,5,-9.05838
f796a5885f0b0a672811d567e7f383df6fa3b2f49fd3c2dfd038e4ae-10-JA21,,Gez,Health,6,-9.05838
f796a5885f0b0a672811d567e7f383df6fa3b2f49fd3c2dfd038e4ae-10-JA21,,Just,Order,7,-10.18338
f796a5885f0b0a672811d567e7f383df6fa3b2f49fd3c2dfd038e4ae-10-JA21,,Ond,Education,8,-11.18338
f796a5885f0b0a672811d567e7f383df6fa3b2f49fd3c2dfd038e4ae-10-JA21,,Werk,Economic,10,-11.93338
83bf42b77ebe179d597a84de486020d6080f25d6f8be702c5469d42b-8-PVV,,Geen,,0,0
83bf42b77ebe179d597a84de486020d6080f25d6f8be702c5469d42b-8-PVV,,Gez,Health,3,-13.500007
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-53-VVD,,Burgerrechten,CivilRights,0,0
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-53-VVD,,Ond,Education,5,-8.264632
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-53-VVD,,Gez,Health,7,-9.764632
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-53-VVD,,Werk,Economic,10,-11.514632
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-112-BBB,,Geen,,0,0
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-112-BBB,,Gez,Health,4,-14.125032
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-124-GL/PvdA,,Werk,Economic,0,0
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-124-GL/PvdA,,Gez,Health,4,-11.266603
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-124-GL/PvdA,,Best,Government,7,-11.516603
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-158-Overig,,Geen,,0,0
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-158-Overig,,Best,Government,3,-14.125013
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-158-Overig,,Gez,Health,4,-14.500013
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-167-GL/PvdA,,Geen,,0,0
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-167-GL/PvdA,,Gez,Health,4,-13.25002
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-167-NSC,,Geen,,0,0
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-167-NSC,,Gez,Health,4,-14.000012
9eabb8027e57281b04ea1e9a164bddbf2177cf0305404da17d870cc3-18-BBB,,Geen,,0,0
9eabb8027e57281b04ea1e9a164bddbf2177cf0305404da17d870cc3-18-BBB,,Best,Government,3,-11.375037
9eabb8027e57281b04ea1e9a164bddbf2177cf0305404da17d870cc3-18-BBB,,Gez,Health,4,-13.125037
9eabb8027e57281b04ea1e9a164bddbf2177cf0305404da17d870cc3-18-BBB,,Werk,Economic,8,-14.250037
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-9-NSC,,Geen,,0,0
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-9-NSC,,Best,Government,2,-1.9136087
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-9-NSC,,Werk,Economic,4,-7.2886086
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-9-NSC,,Gez,Health,5,-8.163609
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-9-NSC,,Just,Order,6,-8.913609
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-26-NSC,,Geen,,0,0
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-26-NSC,,Gez,Health,2,-10.2501
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-26-NSC,,Werk,Economic,3,-10.6251
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-26-NSC,,Imm,Immigration,6,-12.1251
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-41-SP,,Geen,,0,0
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-41-SP,,Best,Government,3,-12.125035
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-41-SP,,Gez,Health,5,-13.000035
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-71-PVV,,Immigratie,Immigration,0,0
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-71-PVV,,Gez,Health,4,-8.038569
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-71-PVV,,Werk,Economic,5,-8.038569
160851e8bbb09fdac5ecc768b0c0aaacd9a74ad8e44a9d53401a9896-71-PVV,,Best,Government,9,-11.163569
1be39892a47fe8b7f423927cb5e772adeef36b527dd3dc8026b3df73-40-GL/PvdA,,Defensie.,Defense,0,0
1be39892a47fe8b7f423927cb5e772adeef36b527dd3dc8026b3df73-40-GL/PvdA,,Best,Government,4,-4.550717
1be39892a47fe8b7f423927cb5e772adeef36b527dd3dc8026b3df73-40-GL/PvdA,,EU,EU,5,-6.550717
1be39892a47fe8b7f423927cb5e772adeef36b527dd3dc8026b3df73-40-GL/PvdA,,Imm,Immigration,6,-8.050717
1be39892a47fe8b7f423927cb5e772adeef36b527dd3dc8026b3df73-40-GL/PvdA,,Gez,Health,7,-8.425717
0716e3e0befbdb4560a0b2086bda0fe2be14653136520b75a108a74d-19-BBB,,Geen,,0,0
0716e3e0befbdb4560a0b2086bda0fe2be14653136520b75a108a74d-19-BBB,,Gez,Health,3,-12.250049
29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-114-Denk,,Justitie.,Order,0,0
29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-114-Denk,,Best,Government,9,-16.875162
2df3d051906ed4533708a199614e5b7adfdbdcb08e882e0e363aad67-21-VVD,,Geen,,0,0
2df3d051906ed4533708a199614e5b7adfdbdcb08e882e0e363aad67-21-VVD,,Werk,Economic,2,-5.2572355
2df3d051906ed4533708a199614e5b7adfdbdcb08e882e0e363aad67-21-VVD,,Gez,Health,3,-6.7572355
2df3d051906ed4533708a199614e5b7adfdbdcb08e882e0e363aad67-21-VVD,,Best,Government,8,-12.007236
f7d00f3cbd6a081103a0f3d93bdf370f3d3797d1af46a356a11322f8-8-PVV,,Geen,,0,0
f7d00f3cbd6a081103a0f3d93bdf370f3d3797d1af46a356a11322f8-8-PVV,,Gez,Health,3,-12.875016
f7d00f3cbd6a081103a0f3d93bdf370f3d3797d1af46a356a11322f8-15-VVD,,Geen,,0,0
f7d00f3cbd6a081103a0f3d93bdf370f3d3797d1af46a356a11322f8-15-VVD,,Mil,Environment,2,-9.375283
f7d00f3cbd6a081103a0f3d93bdf370f3d3797d1af46a356a11322f8-15-VVD,,Gez,Health,3,-9.375283
f7d00f3cbd6a081103a0f3d93bdf370f3d3797d1af46a356a11322f8-15-VVD,,Def,Defense,4,-9.750283
8568d66bda079e2008d2ba8381d3cf99d4611504afa403919a4f417e-37-D66,,Milieu.,Environment,0,0
8568d66bda079e2008d2ba8381d3cf99d4611504afa403919a4f417e-37-D66,,Def,Defense,3,-11.0430355
8568d66bda079e2008d2ba8381d3cf99d4611504afa403919a4f417e-37-D66,,Ond,Education,6,-13.5430355
d6cc9338727a150f35373bfe758f73ca037db1def8b8a258d31fd127-2-BBB,,Geen,,0,0
d6cc9338727a150f35373bfe758f73ca037db1def8b8a258d31fd127-2-BBB,,Gez,Health,3,-12.000027
d6cc9338727a150f35373bfe758f73ca037db1def8b8a258d31fd127-2-BBB,,Werk,Economic,7,-14.000027
d6cc9338727a150f35373bfe758f73ca037db1def8b8a258d31fd127-2-GL/PvdA,,Geen,,0,0
d6cc9338727a150f35373bfe758f73ca037db1def8b8a258d31fd127-2-GL/PvdA,,Gez,Health,5,-12.50004
d6cc9338727a150f35373bfe758f73ca037db1def8b8a258d31fd127-2-GL/PvdA,,Best,Government,10,-14.75004
e69dc70e0ee57f60ac1459ab5c8a6d3800f07c9fd973eab772ab7d6d-12-BBB,,Milieu.,Environment,0,0
e69dc70e0ee57f60ac1459ab5c8a6d3800f07c9fd973eab772ab7d6d-12-BBB,,Imm,Immigration,3,-6.901226
e69dc70e0ee57f60ac1459ab5c8a6d3800f07c9fd973eab772ab7d6d-12-BBB,,Werk,Economic,4,-6.901226
e69dc70e0ee57f60ac1459ab5c8a6d3800f07c9fd973eab772ab7d6d-12-BBB,,Ond,Education,7,-8.776226
e69dc70e0ee57f60ac1459ab5c8a6d3800f07c9fd973eab772ab7d6d-12-BBB,,Land,Agriculture,10,-10.026226
e69dc70e0ee57f60ac1459ab5c8a6d3800f07c9fd973eab772ab7d6d-17-SP,,Milieu.,Environment,0,0
e69dc70e0ee57f60ac1459ab5c8a6d3800f07c9fd973eab772ab7d6d-17-SP,,Ond,Education,9,-15.50672
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-51-BBB,,Geen,,0,0
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-51-BBB,,Imm,Immigration,2,-1.4483665
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-51-BBB,,Gez,Health,4,-8.323366
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-51-BBB,,Werk,Economic,5,-9.823366
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-51-BBB,,Ond,Education,10,-11.448366
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-77-Denk,,Bestuur,Government,0,0
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-77-Denk,,Burger,CivilRights,4,-5.8938823
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-77-Denk,,Ond,Education,5,-8.768882
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-77-Denk,,Gez,Health,8,-10.518882
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-77-Denk,,Werk,Economic,9,-10.768882
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-96-CU,,Geen,,0,0
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-96-CU,,Gez,Health,3,-13.750018
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-96-CU,,Best,Government,8,-15.500018
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-139-PVV,,Gezondheid,Health,0,0
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-139-PVV,,Mil,Environment,3,-1.2097659
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-139-PVV,,Werk,Economic,5,-6.084766
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-139-PVV,,Land,Agriculture,7,-8.459765
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-139-PVV,,Ond,Education,9,-9.334765
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-139-PVV,,Def,Defense,10,-9.334765
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-168-PvdD,,Geen,,0,0
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-168-PvdD,,Gez,Health,2,-10.375069
aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-168-PvdD,,Imm,Immigration,5,-12.625069
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-18-VVD,,Infrastructuur.,Infrastructure,0,0
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-18-VVD,,Ond,Education,9,-16.875492
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-24-PVV,,Infrastructuur.,Infrastructure,0,0
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-24-PVV,,Werk,Economic,5,-12.751198
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-24-PVV,,Def,Defense,9,-13.501198
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-35-Volt,,Immigratie.,Immigration,0,0
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-35-Volt,,EU,EU,3,-6.130442
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-35-Volt,,Werk,Economic,4,-9.880443
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-42-NSC,,Werk.,Economic,0,0
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-42-NSC,,Ond,Education,10,-14.078917
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-54-CDA,,Woningbouw,Housing,0,0
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-54-CDA,,Best,Government,3,-3.8133807
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-54-CDA,,Burger,CivilRights,5,-4.8133807
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-54-CDA,,Ond,Education,6,-9.063381
ff5bf2ed2938b9b9298d9506527b32deb7e6246ddd0f2d4764c19d7f-54-CDA,,Werk,Economic,7,-9.188381
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d-94-PvdD,,Geen,,0,0
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d-94-PvdD,,Mil,Environment,1,-0.5243368
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d-94-PvdD,,Gez,Health,5,-8.649337
00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d-94-PvdD,,Def,Defense,8,-10.774337
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-47-PVV,,Geen,,0,0
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-47-PVV,,Gez,Health,4,-14.500007
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-49-VVD,,Geen,,0,0
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-49-VVD,,Def,Defense,2,-8.250407
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-49-VVD,,Gez,Health,3,-10.125407
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-49-VVD,,Imm,Immigration,4,-10.500407
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-49-VVD,,Best,Government,10,-12.250407
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-50-PVV,,Defensie,Defense,0,0
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-50-PVV,,Ond,Education,3,-11.5119
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-121-Denk,,Geen,,0,0
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-121-Denk,,Imm,Immigration,1,-0.14622416
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-121-Denk,,Gez,Health,4,-8.896224
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-121-Denk,,Just,Order,6,-10.146224
d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-121-Denk,,Burger,CivilRights,7,-10.271224
da9882225d284e5399bd4ed29090ee478d72f6c8c941586bdfc121b6-21-D66,,Defensie,Defense,0,0
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-60-NSC,,Milieu.,Environment,0,0
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-60-NSC,,Best,Government,1,-0.60212487
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-60-NSC,,Def,Defense,5,-5.8521247
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-60-NSC,,EU,EU,6,-5.8521247
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-60-NSC,,Gez,Health,8,-10.102125
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-60-NSC,,Just,Order,10,-10.352125
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-68-NSC,,Geen,,0,0
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-68-NSC,,Mil,Environment,2,-5.007406
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-68-NSC,,Def,Defense,3,-8.257406
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-68-NSC,,Gez,Health,4,-8.382406
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-103-PVV,,Gezondheid,Health,0,0
d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-103-PVV,,Werk,Economic,4,-9.758127
