,Index,unit_id,actor,topic,n,stance,agreement,text,before,after,prediction,uitleg
10,8738,ae9a78c59ab515d414b3f24bfa6fdbae4a02f08b4ff2273311a1294c-30-PvdD,PvdD,Agriculture,3,L,1.0,Met de Partij voor de Dieren kwam er in 2006 voor het eerst in de geschiedenis een partij in een nationaal parlement dat exclusief opkomt voor de belangen van dieren.,"Nu hebben we daar duidelijkheid over.""",Met elke verkiezing werd de partij gestaag groter.,L,"De zin benadrukt dat de Partij voor de Dieren primair opkomt voor dierenbelangen. In de Nederlandse politiek vertaalt dat zich vrijwel altijd in pleidooien voor vermindering van intensieve veehouderij, meer dierenwelzijn en duurzame landbouwpraktijken. Dit past duidelijk binnen de categorie ‘Duurzame landbouw’."
11,3299,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-173-Overig,Overig,Agriculture,2,N,1.0,"""En Aalt Dijkhuizen, voormalig voorzitter van Wageningen Universiteit, staat al heel lang op mijn lijst als de minister van Landbouw.""","De nummer twee op de kandidatenlijst, Mona Keijzer, is voor BBB kandidaat-premier en de nummer drie, Gijs Tuinman, ziet Van der Plas als minister van Defensie.","Van der Plas, die NSC-voorman Omtzigt vaak heeft geprezen, zei dat de NSC-plannen voor de landbouw 20.000 banen gaan kosten.",R,De actoren beklemtonen het behoud van banen in de landbouw en kiezen een minister die bekend staat om zijn steun aan de agrarische sector. Zij bekritiseren plannen die banen in de landbouw zouden kosten. Dit duidt op een positie die de traditionele landbouw en het platteland wil beschermen.
12,2911,37ac044cd72f9712bc97515f3e627917a9e60ccb80fabe6bf1ec10da-43-PvdD,PvdD,Agriculture,2,N,1.0,"CDA, BBB en PvdD spreken over landbouw en over het herstel van vertrouwen spreken NSC, VVD en GroenLinks-PvdA.","Over migratie gaan D66, PVV en SP het debat aan.",De verdeling tussen de 'kleine' en 'grote' partijen is gemaakt volgens een berekening van het gemiddelde van de zetels die partijen nu in de Kamer hebben en de Peilingwijzer van 1 november.,N,"In de aangeleverde zinnen staat alleen dat PvdD het onderwerp ‘landbouw’ bespreekt, zonder enige inhoudelijke duiding of richting (duurzaam versus traditioneel). Er is dus geen aanwijzing voor een voorkeur voor duurzame of juist traditionele landbouw. Daarom valt dit onder ‘Geen/Ander/Neutraal’."
13,6779,7f94b93b3e63da8d914a7a05aad9a0645ff96ffe9efd0b7aa546802c-1-BBB,BBB,Agriculture,5,N,0.8,Bij de afgelopen Provinciale Statenverkiezingen stemde boerin Angelique op de BBB vanwege hun standpunten over stikstof.,,Maar ze is teleurgesteld in wat de partij bereikt heeft.,R,De context suggereert dat BBB werd gesteund door een boerin vanwege hun stikstof-standpunten. BBB staat bekend om het verzetten tegen vergaande stikstofreducties en het verdedigen van de belangen van de (intensieve) landbouwsector en plattelandsgemeenschappen. Dat valt onder de dimensie ‘Traditionele Landbouw & landelijke gemeenschappen’.
14,2746,34391ae32b31801be10c811ae5f76429c51ed64773b4d29f9c180aa3-92-BBB,BBB,Agriculture,2,N,1.0,"Op stikstof vind ik hem niet duidelijk, dus tot nu toe denk ik BBB.""","Nu heb je natuurlijk ook Omtzigt, maar rond hem bestaan bij mij nog veel vraagtekens.","Volgens de peiling van AgriDirect stemt ongeveer 5 procent van de boeren nog op het CDA, de partij die in het verleden juist kon rekenen op de agrarische achterban.",R,"De spreker kiest voor BBB omdat Omtzigt ‘op stikstof niet duidelijk’ is, wat suggereert dat BBB wél een duidelijk standpunt heeft in het stikstofdebat ten gunste van boeren. BBB staat bekend als partij die de belangen van boeren en het platteland wil beschermen en doorgaans verzet aantekent tegen strenge stikstof- en krimpmaatregelen. Dat past bij de dimensie ‘Traditionele Landbouw & landelijke gemeenschappen’."
15,1513,1c1c6fab74079c10ef47c9fee9c004c11e63eaded615873c60958d02-59-PvdD,PvdD,Agriculture,2,N,1.0,"In het gesprek ging het ook over de interne strubbelingen in de Partij voor de Dieren eerder dit jaar, die Ouwehand bijna het lijsttrekkerschap kostten.",Dat is volgens haar ook in het belang van de boeren zelf.,Ze benadrukte dat leden haar steunen in de koers om de partij door te ontwikkelen.,N,"In de drie zinnen wordt enkel gezegd dat Ouwehand vindt dat ‘het’ (niet gespecificeerd) ook in het belang van boeren is en dat de leden haar steunen in haar koers. Er wordt geen inhoudelijke uitspraak gedaan over stikstof, veestapel, dierenwelzijn of het beschermen van het platteland. Daardoor valt er uit deze passage geen duidelijke richting (duurzame versus traditionele landbouw) af te leiden."
16,11341,d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-26-GL/PvdA,GL/PvdA,Agriculture,2,N,1.0,"Bij PvdA-GroenLinks kan het stikstofbeleid voor lastige gesprekken zorgen, denkt Omtzigt.","Ook op het gebied van bestaanszekerheid zijn de partijen het niet met elkaar eens, zegt Omtzigt.",Maar ook een aantal economische plannen van lijsttrekker Timmermans zijn bij de NSC-leider verkeerd gevallen.,L,In de zin wordt vermeld dat het stikstofbeleid van PvdA-GroenLinks mogelijk voor lastige gesprekken zal zorgen. Dat impliceert dat GL/PvdA een duidelijk (en waarschijnlijk streng) stikstofbeleid heeft; zo’n beleid richt zich normaal op het terugdringen van stikstofuitstoot en daarmee op verduurzaming van de landbouw. Dit past in de categorie ‘Duurzame landbouw’.
17,6575,7bd10562b7f4e2aeb499df84cb8ce777a08401a9b7553f11894474e4-42-D66,D66,Agriculture,4,L,0.5,"Lijsttrekker Rob Jetten van D66, de partij die eerder de veestapel nog wilde halveren en in het verkiezingsprogramma óók pleit voor het halveren van de stikstofuitstoot in 2030, zegt maandag tegen De Telegraaf dat het hem ook ’niet zozeer om het jaartal’ gaat.",’Meer urgentie’,„Partijen denken daar nou eenmaal heel verschillend over.,L,"In het citaat wordt benadrukt dat D66 eerder de veestapel wilde halveren en in het verkiezingsprogramma pleit voor het halveren van de stikstofuitstoot. Dat zijn maatregelen die gericht zijn op het verkleinen van de intensieve landbouw en het bevorderen van een duurzamere, milieuvriendelijkere landbouwpraktijk. Dit past duidelijk in de categorie ‘Duurzame landbouw’."
18,6204,72b95fe90d768709430980fa4462e1a7cf16d88ae49d85fdd684c046-33-CDA,CDA,Agriculture,5,R,0.6,"'Het is voor het CDA belangrijk dat de implementatie van de Kaderrichtlijn Water en de Nitraatrichtlijn zo wordt, dat ze de land- en tuinbouwsector perspectief biedt.'",De partij wil de Europese natuurbeschermingswetten creatief uitleggen om deze sectoren uit de wind te houden.,Het wettelijke doeljaar 2035 voor het halveren van de stikstofuitstoot heet in het CDA-programma een 'streefdoel'.,R,"Het CDA wil milieuwetten ‘creatief’ toepassen zodat landbouwbedrijven worden ontzien, benadrukt dat Europese richtlijnen de land- en tuinbouw ‘perspectief’ moeten geven en maakt het halveren van stikstofuitstoot tot een vrijblijvender ‘streefdoel’. Dit toont steun voor het in stand houden van de bestaande (intensieve) landbouwsector en het temperen van duurzame verplichtingen."
19,12745,fc90dc69c0c6f9fbb2a869caff67c844ca72e862783b84cf525b16fb-24-D66,D66,Agriculture,2,N,1.0,D66 kwam gehavend uit de stikstofstrijd.,"Maar waar Omtzigt, naarmate de druk toeneemt, weer wat vaker in zijn bekende nerveuze piekerstand lijkt te staan, daar zit in Jettens ontspannen houding juist een opvallend stijgende lijn.",Toenmalig partijleider Sigrid Kaag was zowel in coronatijd als tijdens de boerenopstand het mikpunt van onversneden haat.,L,De tekst verwijst naar de ‘stikstofstrijd’ waarbij D66 tegenover de boerenprotesten stond en daar ‘gehavend’ uitkwam. Dat impliceert dat D66 juist de kant koos van het terugdringen van de stikstofuitstoot en dus voor verduurzaming van de landbouw was; daarom keerde een deel van de boeren zich tegen de partij. Dit past bij de dimensie ‘Duurzame landbouw’.
20,7253,8b61bfe2c3b60cdf9ed487c074034e8f3a61809ad3d403db3ca46edb-14-CDA,CDA,Agriculture,2,N,1.0,Met tien uitgesproken kritische vragen wijkt dit interview af van vraaggesprekken met CDA-lijsttrekker Henri Bontenbal (vier kritische vragen) en zijn,"""Die doet als een van de weinige niet aan het wegzetten van de landbouw wat je steeds meer in de Haagse politiek ziet, en in de krant.""",VVD-collega Dilan Yesilgöz (vijf).,R,"De zin prijst CDA-lijsttrekker Henri Bontenbal omdat hij als een van de weinigen de landbouw niet ‘wegzet’. Dat impliceert dat CDA zich juist beschermend opstelt tegenover de bestaande landbouwsector en de boerenbelangen verdedigt tegen kritiek uit Den Haag en de media. Dit past bij een traditionele, plattelands-gerichte benadering en niet bij het inkrimpen of verder verduurzamen van de sector."
21,11510,dbf0003dc1f63a8b77416a14b1dc56db571c465131945244d508bd96-62-VVD,VVD,Agriculture,2,R,1.0,"De VVD vindt wel dat er ruimte moet blijven voor intensieve varkens- en pluimveehouderijen, zegt VVD’er Van Campen.",De VVD-groep ‘Liberaal Groen’ wilde juist meer nadruk zien op schone en dierwaardige veehouderij.,"„Sommige mensen vinden dat die ook moeten verdwijnen, dat vind ik te kort door de bocht.”",R,"De VVD benadrukt weliswaar dat veehouderij ‘schoon en dierwaardig’ moet zijn, maar stelt nadrukkelijk dat er ruimte moet blijven voor de intensieve varkens- en pluimveehouderij en verzet zich tegen het verdwijnen daarvan. Daarmee kiest de partij in de kern voor het in stand houden van de bestaande, intensieve landbouwsector en de bijbehorende plattelandseconomie."
22,8717,acf322a4e1d9d405a683d75d5200a9cfc45b973d2828fe75e807d743-69-BBB,BBB,Agriculture,5,N,0.8,Na de BBB-winst bij de Provinciale Statenverkiezingen in maart werden veel vlaggen euforisch omgedraaid of opgeborgen.,"Niet alleen boeren namen het over, ook de groep die zich verzette tegen het Haagse coronabeleid deed dit.",Socioloog Bram van Vulpen (Universiteit van Amsterdam) stelt vast dat daarmee de 'boerenwoede weer op de waakvlam' staat.,R,"De tekst plaatst BBB in de context van ‘boerenwoede’. De overwinning van BBB leidt tot opluchting bij boeren (vlaggen omdraaien, woede op waakvlam). Dit wijst erop dat BBB wordt gezien als vertegenwoordiger en verdediger van boeren- en plattelandsbelangen tegen Haagse regels, dus een houding die traditionele landbouw ondersteunt in plaats van nadruk op inkrimping of verduurzaming."
23,8683,abc0aac1577631bcbb869ef5953bb518ae6d133a636ca2a68862cee0-8-BBB,BBB,Agriculture,5,N,0.8,"De boerenpartij-die-geen-boerenpartij-meer- wil-zijn, BBB, kortgeleden groot geworden op de vleugels van het plattelandschagrijn, heeft kandidaat-Kamerlid Cor Pierik afgevaardigd naar dit boerendebat.",De verkiezingskaravaan trekt verder en laat de boeren wachtend achter op hun erven.,"Hij is een Haags statisticus en hobbynatuurboer, nummer 6 op de lijst - dat gaat misschien net lukken.",R,In de zinnen wordt BBB beschreven als een partij die groot is geworden ‘op de vleugels van het plattelandschagrijn’ en die boeren vertegenwoordigt in een boerendebat. Daarmee positioneert de partij zich duidelijk als spreekbuis van de traditionele landbouwers en de bredere plattelandsgemeenschap. Er is geen aanwijzing dat BBB juist de nadruk legt op verregaande verduurzaming of inkrimping van de veestapel; het gaat hier primair om het behartigen van boeren- en plattelandsbelangen. Daarom valt dit onder de categorie ‘Traditionele Landbouw & landelijke gemeenschappen’.
24,657,0cae28e6cd815e0d5aee712b819ebe4faf26c7c72cfa36dbe8297751-23-BBB,BBB,Agriculture,2,R,1.0,"VVD, NSC en GroenLinks-PvdA, de grootste partijen in de peilingen, zeggen - in tegenstelling tot BBB- de stikstofuitstoot flink te willen verminderen.",De vraag is of het op landelijk niveau wél lukt de stikstofwet aan te pakken.,Tóch windmolens op land,R,"In de zinnen staat dat VVD, NSC en GroenLinks-PvdA ‘in tegenstelling tot BBB’ de stikstofuitstoot flink willen verminderen. Dat impliceert dat BBB juist niet voor een forse reductie is en dus het huidige, meer traditionele landbouwmodel wil beschermen. Dat past bij de dimensie ‘Traditionele Landbouw & landelijke gemeenschappen’."
25,3894,463b4fb1dc9b2e28ac2ab9ba5bb69466bb4dd0c8ca6ed6f1f322a9e6-11-GL/PvdA,GL/PvdA,Agriculture,2,N,1.0,"Timmermans vindt het belangrijker, zo zei hij zondagavond op tv, om „er met jonge boeren samen uit te komen” dan „precies vasthouden aan wat we in het verkiezingsprogramma hebben afgesproken”.",Hierin staat: „We houden vast aan het doel om de stikstofuitstoot in 2030 te halveren.”,Een week eerder verklaarde hij zich bij de stikstofdoelen niet te willen vastleggen „op een jaartal”.,L,"GL/PvdA zegt hier expliciet dat ze vasthouden aan het halveren van de stikstofuitstoot – een kernpunt van verduurzaming van de landbouw. Dat past bij de dimensie ‘Duurzame landbouw’ (terugdringen stikstof, inkrimpen veestapel, etc.). Dat Timmermans wil samenwerken met jonge boeren verandert niets aan dit doel, maar benadrukt slechts de manier van uitvoeren."
26,9502,bdc7a580a263a67a773c157d3d13d1a494af0644e19cf98f73d7acbe-14-CDA,CDA,Agriculture,2,N,1.0,Het CDA zegt zich nu af te keren van het neoliberalisme.,"Recenter waren veel aanhangers teleurgesteld over de omgang met boeren in de stikstofdiscussie, waarna velen hun weg naar BBB en nu ook naar NSC (beide geleid door een ex-CDA'er) vonden.","Normen, waarden en naar elkaar om kijken, staan weer hoog in het vaandel.",N,De tekst vermeldt alleen dat CDA-aanhangers teleurgesteld waren over de manier waarop de partij met boeren omging in de stikstofdiscussie. Er wordt echter niet aangegeven welk landbouwbeleid het CDA nu concreet voorstaat (geen expliciete steun voor meer duurzame landbouw of juist voor het in stand houden van de traditionele landbouw). Daarom is het standpunt over Landbouw & Platteland in deze passage niet duidelijk te duiden binnen de gegeven dimensies.
27,6140,728389390789ed132c3abc2a831014345e99ca621b73cb4a6b580bce-310-PvdD,PvdD,Agriculture,5,L,1.0,De PvdD-lijsttrekker zei verder dat je het beste kunt omschakelen naar een plantaardiger leefwijze.,"""Op heel veel plekken is veel mogelijk.""",Dat is volgens haar ook in het belang van de boeren zelf.,L,"De PvdD-lijsttrekker pleit voor omschakeling naar een plantaardiger leefwijze. Dit impliceert minder veeteelt en een verduurzaming van de landbouw, wat aansluit bij het verkleinen van de veestapel en het bevorderen van duurzame, diervriendelijke productie. Dit valt duidelijk in de categorie ‘Duurzame landbouw’."
28,9954,c41fe36b99fc07b157382a40b67938df96e9a2a28b3e28f8f56af4ad-174-CDA,CDA,Agriculture,2,N,1.0,Het CDA zegt zich nu af te keren van het neoliberalisme.,"Recenter waren veel aanhangers teleurgesteld over de omgang met boeren in de stikstofdiscussie, waarna velen hun weg naar BBB en nu ook naar NSC (beide geleid door een ex-CDA'er) vonden.","Normen, waarden en naar elkaar om kijken, staan weer hoog in het vaandel.",R,"De passage benadrukt dat CDA-aanhangers teleurgesteld waren over de manier waarop boeren behandeld werden in het stikstofdossier. Dat wijst erop dat het CDA zich (weer) nadrukkelijk opstelt aan de kant van de boeren en de plattelands­gemeenschap. Er wordt geen pleidooi gehouden voor extra duurzaamheid- of inkrimpingsmaatregelen, maar juist begrip getoond voor boerenbelangen binnen de stikstofdiscussie. Dit past bij de dimensie ‘Traditionele Landbouw & landelijke gemeenschappen’."
29,7053,83ba2af70cf8e61978b4cb161ab259ab1bc788825a4cfae944184a0f-1-BBB,BBB,Agriculture,2,N,1.0,Verkiezingsblog D66 en BBB botsen in landbouwdebat:,,'Wat is de visie?',R,"De BoerBurgerBeweging (BBB) staat erom bekend dat zij in landbouwdebatten vooral de belangen van boeren verdedigt en de huidige (intensieve) landbouwpraktijken en plattelandsgemeenschappen wil behouden. Dat blijkt ook uit het feit dat BBB juist botst met D66, een partij die sterk inzet op vergaande verduurzaming van de landbouw. Dit plaatst BBB duidelijk in het kamp dat de traditionele landbouw en de boerenbelangen wil beschermen."
30,5854,6cdb89865f97993cbe4cf1127124f44f225940aa3685a293387017ef-210-NSC,NSC,Agriculture,4,L,0.5,"Van der Plas, die NSC-voorman Omtzigt vaak heeft geprezen, zei dat de NSC-plannen voor de landbouw 20.000 banen gaan kosten.","""En Aalt Dijkhuizen, voormalig voorzitter van Wageningen Universiteit, staat al heel lang op mijn lijst als de minister van Landbouw.""","""Daar moet zeker wat gebeuren, maar ik ga nog met Pieter praten.""",L,"Van der Plas bekritiseert dat de landbouwplannen van NSC 20.000 banen zouden kosten. Dat wijst erop dat NSC maatregelen wil nemen die het traditionele landbouwmodel inkrimpen of omvormen, iets wat typisch samenhangt met verduurzaming (minder productie, stikstofreductie, enz.). Daarmee positioneert NSC zich eerder aan de kant van ‘Duurzame landbouw’ dan bij het in stand houden van de klassieke, intensieve landbouw."
31,12511,f81781c9684d9d625fc6bc1979d5378b862ab5060b959c21ef6592da-24-BBB,BBB,Agriculture,2,R,1.0,Naast BBB eigenlijk niemand.,"""Welke partij heeft er belang bij dat het over landbouw en stikstof gaat?","Zij waren eigenaar van het onderwerp, BBB had daarmee goud in handen.",R,"In de zinnen wordt gezegd dat BBB het enige belang heeft bij het thema landbouw en stikstof en dat zij ‘eigenaar’ van het onderwerp zijn. Dat suggereert dat BBB het onderwerp namens de agrarische sector en het platteland naar zich toetrekt. Dit sluit aan bij een positie die vooral de belangen van de bestaande landbouwsector en landelijke gemeenschappen verdedigt, i.e. de Traditionele landbouw-dimensie."
32,7254,8b61bfe2c3b60cdf9ed487c074034e8f3a61809ad3d403db3ca46edb-14-Overig,Overig,Agriculture,2,N,1.0,Met tien uitgesproken kritische vragen wijkt dit interview af van vraaggesprekken met CDA-lijsttrekker Henri Bontenbal (vier kritische vragen) en zijn,"""Die doet als een van de weinige niet aan het wegzetten van de landbouw wat je steeds meer in de Haagse politiek ziet, en in de krant.""",VVD-collega Dilan Yesilgöz (vijf).,R,"De actor wordt geprezen omdat hij/zij als een van de weinigen de landbouw níét wegzet. Dat impliceert steun voor de bestaande landbouwsector en een afwijzing van de kritische, inkrimpende benadering die vaak met duurzaamheid of stikstofreductie wordt geassocieerd. Dit past bij het kamp dat de traditionele landbouw en het platteland wil beschermen."
33,5847,6cdb89865f97993cbe4cf1127124f44f225940aa3685a293387017ef-195-PvdD,PvdD,Agriculture,5,L,1.0,De Partij voor de Dieren wil binnen twee jaar een reductie van de veestapel van 75 procent.,"Ze wilde geen percentage noemen, maar ze benadrukte: ""De enige economie die aanvaardbaar is, is een economie die past bij de draagkracht van de aarde en waarin we recht doen aan alle sociale rechten die we willen veilig stellen.""",Volgens Ouwehand is dat nodig om te zorgen voor gezond en betaalbaar voedsel voor iedereen.,L,"De PvdD pleit voor een drastische vermindering van de veestapel (75 % in twee jaar) om de economie binnen de draagkracht van de aarde te brengen en gezond, betaalbaar voedsel te garanderen. Dit is een duidelijke keuze voor verduurzaming van de landbouw en het terugdringen van milieudruk."
34,1939,2486bbff4f939954a9685414f0177fe3e2bd211131f938f0c6d63fcb-9-BBB,BBB,Agriculture,2,N,1.0,Opmerkelijk is dat dit reclamebureau de BBB plaatst onder haar agri- en foodklanten.,BBB is het resultaat van het bedenksel van reclamebureau ReMarkAble.,De naar verwachting negen BBB-leden van de nieuwe Kamer krijgen bij elkaar een miljoen op hun bankrekeningen bijgeschreven.,N,De zinnen geven enkel informatie over de herkomst van BBB en een financiële vergoeding voor Kamerleden. Er wordt niets gezegd over hun opstelling ten aanzien van duurzame of traditionele landbouw. Daarom kan uit deze passage geen duidelijk standpunt over Landbouw & Platteland worden afgeleid.
35,6017,6e26ee860741cec5c1e4a86d13444fe600435b981ba2e0123a1a1216-31-D66,D66,Agriculture,2,L,1.0,"De boeren willen de wolf dood hebben, terwijl de stadse D66’ers uiteraard tegen zijn.",Belangrijker dan de vluchtelingen.,Het wildste dier dat zij ooit gezien hebben is een fatbike.,L,"In het fragment wordt gezegd dat ‘de stadse D66’ers uiteraard tegen zijn’ als boeren de wolf willen doodschieten. Het beschermen van een roofdier en dus van de biodiversiteit past bij een ecologisch-duurzame benadering van landbouw en natuur, niet bij het instandhouden van traditionele, op landbouwbelangen gerichte praktijken. Daarom valt dit onder de dimensie ‘Duurzame landbouw’."
