,Index,unit_id,actor,topic,n,stance,agreement,text,before,after,prediction,uitleg
10,8738,ae9a78c59ab515d414b3f24bfa6fdbae4a02f08b4ff2273311a1294c-30-PvdD,PvdD,Agriculture,3,L,1.0,Met de Partij voor de Dieren kwam er in 2006 voor het eerst in de geschiedenis een partij in een nationaal parlement dat exclusief opkomt voor de belangen van dieren.,"Nu hebben we daar duidelijkheid over.""",Met elke verkiezing werd de partij gestaag groter.,N,"De zin geeft enkel feitelijke informatie over het ontstaan en de groei van de PvdD als partij die opkomt voor dierenbelangen, maar maakt geen inhoudelijk standpunt over landbouw of platteland duidelijk. Daarom is codering als neutraal passend."
11,3299,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-173-Overig,Overig,Agriculture,2,N,1.0,"""En Aalt Dijkhuizen, voormalig voorzitter van Wageningen Universiteit, staat al heel lang op mijn lijst als de minister van Landbouw.""","De nummer twee op de kandidatenlijst, Mona Keijzer, is voor BBB kandidaat-premier en de nummer drie, Gijs Tuinman, ziet Van der Plas als minister van Defensie.","Van der Plas, die NSC-voorman Omtzigt vaak heeft geprezen, zei dat de NSC-plannen voor de landbouw 20.000 banen gaan kosten.",R,In deze zin wordt door Van der Plas (BBB) kritiek geleverd op de landbouwplannen van NSC omdat ze zouden leiden tot verlies van 20.000 banen in de landbouw. Dit suggereert een standpunt tégen het inperken of verkleinen van de landbouwsector en een pleidooi voor het behoud of zelfs versterken van de traditionele landbouw en daarmee het platteland. Dit past duidelijk binnen de dimensie van Traditionele Landbouw & landelijke gemeenschappen.
12,2911,37ac044cd72f9712bc97515f3e627917a9e60ccb80fabe6bf1ec10da-43-PvdD,PvdD,Agriculture,2,N,1.0,"CDA, BBB en PvdD spreken over landbouw en over het herstel van vertrouwen spreken NSC, VVD en GroenLinks-PvdA.","Over migratie gaan D66, PVV en SP het debat aan.",De verdeling tussen de 'kleine' en 'grote' partijen is gemaakt volgens een berekening van het gemiddelde van de zetels die partijen nu in de Kamer hebben en de Peilingwijzer van 1 november.,N,"In deze zin wordt alleen vermeld dat de PvdD samen met het CDA en BBB spreekt over landbouw. Er wordt geen standpunt gegeven over landbouw of platteland, noch wordt duidelijk gemaakt welke richting PvdD kiest. Daarom is het niet mogelijk om uit deze zin het standpunt van PvdD over landbouw en platteland te herleiden."
13,6779,7f94b93b3e63da8d914a7a05aad9a0645ff96ffe9efd0b7aa546802c-1-BBB,BBB,Agriculture,5,N,0.8,Bij de afgelopen Provinciale Statenverkiezingen stemde boerin Angelique op de BBB vanwege hun standpunten over stikstof.,,Maar ze is teleurgesteld in wat de partij bereikt heeft.,N,"Hoewel duidelijk wordt dat mensen op BBB stemmen vanwege hun standpunten over stikstof, wordt er niet gespecificeerd wat deze standpunten precies inhouden of of ze aansluiten bij duurzame of juist traditionele landbouw. Er wordt alleen gesproken over teleurstelling in behaalde resultaten. Daarom past deze zin het beste bij 'Geen/Ander/Neutraal'."
14,2746,34391ae32b31801be10c811ae5f76429c51ed64773b4d29f9c180aa3-92-BBB,BBB,Agriculture,2,N,1.0,"Op stikstof vind ik hem niet duidelijk, dus tot nu toe denk ik BBB.""","Nu heb je natuurlijk ook Omtzigt, maar rond hem bestaan bij mij nog veel vraagtekens.","Volgens de peiling van AgriDirect stemt ongeveer 5 procent van de boeren nog op het CDA, de partij die in het verleden juist kon rekenen op de agrarische achterban.",R,"De spreker geeft aan te kiezen voor BBB vanwege hun bekendheid met het stikstofdossier in tegenstelling tot Omtzigt, en het fragment gaat over de steun van de agrarische achterban aan BBB. Dit wijst op aansluiting bij traditionele landbouwbelangen en het ondersteunen van de landbouwsector, passend bij de rechterkant van de dimensie."
15,1513,1c1c6fab74079c10ef47c9fee9c004c11e63eaded615873c60958d02-59-PvdD,PvdD,Agriculture,2,N,1.0,"In het gesprek ging het ook over de interne strubbelingen in de Partij voor de Dieren eerder dit jaar, die Ouwehand bijna het lijsttrekkerschap kostten.",Dat is volgens haar ook in het belang van de boeren zelf.,Ze benadrukte dat leden haar steunen in de koers om de partij door te ontwikkelen.,N,"De zin noemt geen concreet standpunt van de PvdD over landbouw of platteland. Het gaat over interne partijkwesties en steun voor het leiderschap, zonder inhoudelijke invulling op het thema landbouw."
16,11341,d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-26-GL/PvdA,GL/PvdA,Agriculture,2,N,1.0,"Bij PvdA-GroenLinks kan het stikstofbeleid voor lastige gesprekken zorgen, denkt Omtzigt.","Ook op het gebied van bestaanszekerheid zijn de partijen het niet met elkaar eens, zegt Omtzigt.",Maar ook een aantal economische plannen van lijsttrekker Timmermans zijn bij de NSC-leider verkeerd gevallen.,N,"Deze zin beschrijft alleen dat er meningsverschillen zijn over het stikstofbeleid tussen partijen en dat dit bij PvdA-GroenLinks tot moeilijke gesprekken kan leiden. Er wordt geen duidelijk inhoudelijk standpunt van GL/PvdA over landbouw, platteland, of stikstof gegeven. Daarom past de zin onder 'Geen/Ander/Neutraal'."
17,6575,7bd10562b7f4e2aeb499df84cb8ce777a08401a9b7553f11894474e4-42-D66,D66,Agriculture,4,N,0.5,"Lijsttrekker Rob Jetten van D66, de partij die eerder de veestapel nog wilde halveren en in het verkiezingsprogramma óók pleit voor het halveren van de stikstofuitstoot in 2030, zegt maandag tegen De Telegraaf dat het hem ook ’niet zozeer om het jaartal’ gaat.",’Meer urgentie’,„Partijen denken daar nou eenmaal heel verschillend over.,L,"D66 geeft aan dat het belangrijkste de halvering van stikstofuitstoot is en niet zozeer het exacte jaartal. Dit wijst op het vasthouden aan ambitieuze doelen voor verduurzaming van de landbouw, maar laat ook enige flexibiliteit over in de precieze uitvoering. De essentie blijft echter duurzaamheidsbeleid."
18,6204,72b95fe90d768709430980fa4462e1a7cf16d88ae49d85fdd684c046-33-CDA,CDA,Agriculture,5,R,0.6,"'Het is voor het CDA belangrijk dat de implementatie van de Kaderrichtlijn Water en de Nitraatrichtlijn zo wordt, dat ze de land- en tuinbouwsector perspectief biedt.'",De partij wil de Europese natuurbeschermingswetten creatief uitleggen om deze sectoren uit de wind te houden.,Het wettelijke doeljaar 2035 voor het halveren van de stikstofuitstoot heet in het CDA-programma een 'streefdoel'.,R,"In deze uitspraken legt het CDA de nadruk op het bieden van perspectief aan de land- en tuinbouwsector en het creatief omgaan met natuurbeschermingswetten om landbouw te ontzien. Het behalen van milieudoelen (zoals het halveren van stikstofuitstoot) wordt niet strikt afgedwongen, maar eerder als een streefdoel gepresenteerd. Dit wijst op een voorkeur om de landbouw en plattelandseconomie te beschermen boven strengere duurzaamheidseisen."
19,12745,fc90dc69c0c6f9fbb2a869caff67c844ca72e862783b84cf525b16fb-24-D66,D66,Agriculture,2,N,1.0,D66 kwam gehavend uit de stikstofstrijd.,"Maar waar Omtzigt, naarmate de druk toeneemt, weer wat vaker in zijn bekende nerveuze piekerstand lijkt te staan, daar zit in Jettens ontspannen houding juist een opvallend stijgende lijn.",Toenmalig partijleider Sigrid Kaag was zowel in coronatijd als tijdens de boerenopstand het mikpunt van onversneden haat.,N,"Deze zin geeft vooral informatie over de politieke sfeer en de persoonlijke beleving van D66 en hun partijleiders tijdens de stikstofcrisis en boerenprotesten, maar bevat geen specifieke inhoudelijke uitspraken over het landbouw- en plattelandsbeleid van D66. Het standpunt op de dimensie Duurzame versus Traditionele landbouw is hier niet duidelijk uit af te leiden."
20,7253,8b61bfe2c3b60cdf9ed487c074034e8f3a61809ad3d403db3ca46edb-14-CDA,CDA,Agriculture,2,N,1.0,Met tien uitgesproken kritische vragen wijkt dit interview af van vraaggesprekken met CDA-lijsttrekker Henri Bontenbal (vier kritische vragen) en zijn,"""Die doet als een van de weinige niet aan het wegzetten van de landbouw wat je steeds meer in de Haagse politiek ziet, en in de krant.""",VVD-collega Dilan Yesilgöz (vijf).,R,"Uit de zin blijkt dat het CDA niet meedoet aan het 'wegzetten van de landbouw', wat impliceert dat het CDA de landbouwsector verdedigt of ondersteunt tegen kritiek vanuit de politiek en media. Dit is een opstelling die past bij steun voor de landbouwsector en het platteland, dus traditioneel beleid."
21,11510,dbf0003dc1f63a8b77416a14b1dc56db571c465131945244d508bd96-62-VVD,VVD,Agriculture,2,R,1.0,"De VVD vindt wel dat er ruimte moet blijven voor intensieve varkens- en pluimveehouderijen, zegt VVD’er Van Campen.",De VVD-groep ‘Liberaal Groen’ wilde juist meer nadruk zien op schone en dierwaardige veehouderij.,"„Sommige mensen vinden dat die ook moeten verdwijnen, dat vind ik te kort door de bocht.”",R,"Hoewel een gedeelte binnen de VVD (Liberaal Groen) pleit voor meer schone en dierwaardige veehouderij (dat zou richting Duurzame landbouw wijzen), stelt de officiële VVD-vertegenwoordiger dat er ruimte moet blijven voor intensieve veehouderij en spreekt zich uit tegen het volledig verdwijnen van deze sector. Dit geeft aan dat de VVD het voortbestaan van de traditionele (intensieve) landbouwsector belangrijk vindt, wat past bij het standpunt 'Traditionele Landbouw & landelijke gemeenschappen'."
22,8717,acf322a4e1d9d405a683d75d5200a9cfc45b973d2828fe75e807d743-69-BBB,BBB,Agriculture,5,N,0.8,Na de BBB-winst bij de Provinciale Statenverkiezingen in maart werden veel vlaggen euforisch omgedraaid of opgeborgen.,"Niet alleen boeren namen het over, ook de groep die zich verzette tegen het Haagse coronabeleid deed dit.",Socioloog Bram van Vulpen (Universiteit van Amsterdam) stelt vast dat daarmee de 'boerenwoede weer op de waakvlam' staat.,R,In deze zin wordt BBB in verband gebracht met de 'boerenwoede' en de viering van hun winst door boeren. Dit duidt op steun voor de traditionele landbouw en plattelandsgemeenschap. Er is geen aanwijzing voor steun aan duurzame landbouw of het terugdringen van de landbouwsector.
23,8683,abc0aac1577631bcbb869ef5953bb518ae6d133a636ca2a68862cee0-8-BBB,BBB,Agriculture,5,N,0.8,"De boerenpartij-die-geen-boerenpartij-meer- wil-zijn, BBB, kortgeleden groot geworden op de vleugels van het plattelandschagrijn, heeft kandidaat-Kamerlid Cor Pierik afgevaardigd naar dit boerendebat.",De verkiezingskaravaan trekt verder en laat de boeren wachtend achter op hun erven.,"Hij is een Haags statisticus en hobbynatuurboer, nummer 6 op de lijst - dat gaat misschien net lukken.",R,"In deze passage wordt BBB beschreven als een partij die groot is geworden op de vleugels van 'plattelandschagrijn', wat duidt op onvrede vanuit het platteland. Hoewel er wordt gezegd dat BBB geen boerenpartij meer wil zijn, blijft de partij in deze context verbonden aan de belangen van het platteland en boeren. Er is geen directe steun uitgesproken voor duurzame landbouw of het terugdringen van de intensieve landbouw, maar wel een duidelijke associatie met de traditionele landbouwgemeenschap. Daarom codeer ik dit als ondersteuning van Traditionele Landbouw & landelijke gemeenschappen."
24,657,0cae28e6cd815e0d5aee712b819ebe4faf26c7c72cfa36dbe8297751-23-BBB,BBB,Agriculture,2,R,1.0,"VVD, NSC en GroenLinks-PvdA, de grootste partijen in de peilingen, zeggen - in tegenstelling tot BBB- de stikstofuitstoot flink te willen verminderen.",De vraag is of het op landelijk niveau wél lukt de stikstofwet aan te pakken.,Tóch windmolens op land,R,"In deze zin wordt duidelijk gesteld dat BBB, in tegenstelling tot andere partijen, niet de stikstofuitstoot flink wil verminderen. Dat legt de nadruk op het handhaven van traditionele landbouwpraktijken en op het beschermen van de landbouwsector, in plaats van verduurzaming. Dus het standpunt sluit aan bij Traditionele Landbouw & landelijke gemeenschappen."
25,3894,463b4fb1dc9b2e28ac2ab9ba5bb69466bb4dd0c8ca6ed6f1f322a9e6-11-GL/PvdA,GL/PvdA,Agriculture,2,N,1.0,"Timmermans vindt het belangrijker, zo zei hij zondagavond op tv, om „er met jonge boeren samen uit te komen” dan „precies vasthouden aan wat we in het verkiezingsprogramma hebben afgesproken”.",Hierin staat: „We houden vast aan het doel om de stikstofuitstoot in 2030 te halveren.”,Een week eerder verklaarde hij zich bij de stikstofdoelen niet te willen vastleggen „op een jaartal”.,N,"GL/PvdA geeft aan in het verkiezingsprogramma vast te houden aan het doel om de stikstofuitstoot in 2030 te halveren, wat typisch onder duurzame landbouw valt. Echter, Timmermans zegt dat het belangrijker is om samen met jonge boeren naar oplossingen te zoeken, en niet vast te houden aan een specifiek jaartal voor de doelstelling, wat duidt op meer flexibiliteit richting de positie van traditionele landbouw en boeren. Door deze nuancering is het standpunt ambivalent tussen duurzaamheidsdoelen en tegemoetkomen aan boeren, en daarom past het het beste bij 'Geen/Ander/Neutraal'."
26,9502,bdc7a580a263a67a773c157d3d13d1a494af0644e19cf98f73d7acbe-14-CDA,CDA,Agriculture,2,N,1.0,Het CDA zegt zich nu af te keren van het neoliberalisme.,"Recenter waren veel aanhangers teleurgesteld over de omgang met boeren in de stikstofdiscussie, waarna velen hun weg naar BBB en nu ook naar NSC (beide geleid door een ex-CDA'er) vonden.","Normen, waarden en naar elkaar om kijken, staan weer hoog in het vaandel.",N,"De zin noemt teleurstelling bij aanhangers over de omgang met boeren in de stikstofdiscussie, maar geeft niet aan wat het daadwerkelijke standpunt van het CDA nu is op landbouw en platteland. Het afkeren van neoliberalisme en de nadruk op normen en waarden zegt vooral iets over het algemene, ideologische profiel, niet over specifieke keuzes voor duurzame of traditionele landbouw. Daarom is het standpunt op de gevraagde dimensie niet duidelijk te coderen."
27,6140,728389390789ed132c3abc2a831014345e99ca621b73cb4a6b580bce-310-PvdD,PvdD,Agriculture,5,L,1.0,De PvdD-lijsttrekker zei verder dat je het beste kunt omschakelen naar een plantaardiger leefwijze.,"""Op heel veel plekken is veel mogelijk.""",Dat is volgens haar ook in het belang van de boeren zelf.,L,"Het pleidooi voor een plantaardiger leefwijze en de suggestie dat dit ook in het belang van boeren is, past bij duurzame landbouw en het terugdringen van dierlijke productie. Dit sluit aan bij het bevorderen van duurzame landbouw, minder dieren houden en alternatieven stimuleren."
28,9954,c41fe36b99fc07b157382a40b67938df96e9a2a28b3e28f8f56af4ad-174-CDA,CDA,Agriculture,2,N,1.0,Het CDA zegt zich nu af te keren van het neoliberalisme.,"Recenter waren veel aanhangers teleurgesteld over de omgang met boeren in de stikstofdiscussie, waarna velen hun weg naar BBB en nu ook naar NSC (beide geleid door een ex-CDA'er) vonden.","Normen, waarden en naar elkaar om kijken, staan weer hoog in het vaandel.",N,In deze zin wordt vooral gesproken over teleurstelling bij CDA-aanhangers over hoe er met boeren in de stikstofdiscussie is omgegaan en dat het CDA afstand neemt van neoliberalisme en weer nadruk legt op normen en waarden. Er is geen concreet standpunt over duurzame of traditionele landbouw; het blijft vrij algemeen over waardengericht beleid en omgang met boeren. Daarom past deze passage het beste bij neutraal.
29,7053,83ba2af70cf8e61978b4cb161ab259ab1bc788825a4cfae944184a0f-1-BBB,BBB,Agriculture,2,N,1.0,Verkiezingsblog D66 en BBB botsen in landbouwdebat:,,'Wat is de visie?',N,"Deze zin geeft geen concrete informatie over het standpunt van BBB op het gebied van landbouw of platteland. Er wordt alleen vermeld dat er een debat plaatsvindt tussen D66 en BBB, zonder in te gaan op de inhoud. Daarom kan het standpunt van BBB hier niet worden gecodeerd."
30,5854,6cdb89865f97993cbe4cf1127124f44f225940aa3685a293387017ef-210-NSC,NSC,Agriculture,4,L,0.5,"Van der Plas, die NSC-voorman Omtzigt vaak heeft geprezen, zei dat de NSC-plannen voor de landbouw 20.000 banen gaan kosten.","""En Aalt Dijkhuizen, voormalig voorzitter van Wageningen Universiteit, staat al heel lang op mijn lijst als de minister van Landbouw.""","""Daar moet zeker wat gebeuren, maar ik ga nog met Pieter praten.""",L,"De zin verwijst naar kritiek van Van der Plas (BBB) op de landbouwplannen van NSC, met de stelling dat deze plannen mogelijk 20.000 banen kosten. Dit impliceert dat NSC plannen heeft die ingrijpend zijn voor de landbouw, waarschijnlijk gericht op krimp (zoals het verminderen van intensieve landbouw of de veestapel), wat kenmerkend is voor duurzame landbouw. Dus, op basis van deze context codeer ik NSC als voor meer duurzame landbouw."
31,12511,f81781c9684d9d625fc6bc1979d5378b862ab5060b959c21ef6592da-24-BBB,BBB,Agriculture,2,R,1.0,Naast BBB eigenlijk niemand.,"""Welke partij heeft er belang bij dat het over landbouw en stikstof gaat?","Zij waren eigenaar van het onderwerp, BBB had daarmee goud in handen.",R,"De zin geeft aan dat BBB zich sterk profileert op het onderwerp landbouw en stikstof. Dit suggereert een focus op landbouwbelangen en het behoud van de sector. Hoewel het niet expliciet een standpunt weergeeft over duurzaamheid, impliceert de context dat BBB opkomt voor traditionele landbouwbelangen. Daarom codeer ik deze als steun voor traditionele landbouw en landelijke gemeenschappen."
32,7254,8b61bfe2c3b60cdf9ed487c074034e8f3a61809ad3d403db3ca46edb-14-Overig,Overig,Agriculture,2,N,1.0,Met tien uitgesproken kritische vragen wijkt dit interview af van vraaggesprekken met CDA-lijsttrekker Henri Bontenbal (vier kritische vragen) en zijn,"""Die doet als een van de weinige niet aan het wegzetten van de landbouw wat je steeds meer in de Haagse politiek ziet, en in de krant.""",VVD-collega Dilan Yesilgöz (vijf).,R,"Deze zin waardeert het feit dat een bepaalde actor de landbouw niet wegzet, in tegenstelling tot een trend in de Haagse politiek. Dit impliceert steun aan het in stand houden van de landbouwsector en landelijke gemeenschappen, oftewel een positie die aansluit bij traditionele landbouw. Het standpunt is dus meer behoudend en niet gericht op verduurzaming of inkrimping van de landbouw."
33,5847,6cdb89865f97993cbe4cf1127124f44f225940aa3685a293387017ef-195-PvdD,PvdD,Agriculture,5,L,1.0,De Partij voor de Dieren wil binnen twee jaar een reductie van de veestapel van 75 procent.,"Ze wilde geen percentage noemen, maar ze benadrukte: ""De enige economie die aanvaardbaar is, is een economie die past bij de draagkracht van de aarde en waarin we recht doen aan alle sociale rechten die we willen veilig stellen.""",Volgens Ouwehand is dat nodig om te zorgen voor gezond en betaalbaar voedsel voor iedereen.,L,"PvdD pleit in deze zin voor een sterke reductie van de veestapel om duurzaamheid, milieu en gezondheid te waarborgen, wat duidelijk een pleidooi is voor duurzame landbouw en tegen de traditionele, intensieve landbouw. Dit past binnen het duurzame landbouw-frame."
34,1939,2486bbff4f939954a9685414f0177fe3e2bd211131f938f0c6d63fcb-9-BBB,BBB,Agriculture,2,N,1.0,Opmerkelijk is dat dit reclamebureau de BBB plaatst onder haar agri- en foodklanten.,BBB is het resultaat van het bedenksel van reclamebureau ReMarkAble.,De naar verwachting negen BBB-leden van de nieuwe Kamer krijgen bij elkaar een miljoen op hun bankrekeningen bijgeschreven.,N,De zin zegt niets inhoudelijks over het landbouwbeleid of standpunt ten aanzien van duurzame of traditionele landbouw. Het verwijst enkel naar de herkomst van BBB en financiële aspecten.
35,6017,6e26ee860741cec5c1e4a86d13444fe600435b981ba2e0123a1a1216-31-D66,D66,Agriculture,2,L,1.0,"De boeren willen de wolf dood hebben, terwijl de stadse D66’ers uiteraard tegen zijn.",Belangrijker dan de vluchtelingen.,Het wildste dier dat zij ooit gezien hebben is een fatbike.,L,"Deze zin verwijst naar het standpunt van D66 over de wolf op het platteland; de stadse D66’ers zijn volgens de tekst tegen het doden van de wolf. Dit illustreert een voorkeur voor natuurbescherming en minder traditioneel boerenbelang, wat aansluit bij een duurzamer en natuurinclusief landbouwbeleid. Daarom codeer ik dit als Duurzame landbouw (L)."
36,9258,b5cd04f02548c201e000ad6fcf015b1edd90082c1469a7c4a74a5b34-36-NSC,NSC,Agriculture,4,N,0.5,"Maar NSC neemt de boerenkletskool gewoon over en ratelt verder: 'Nieuwe plannen, zoals de afbouw van goedkoop gas voor tuinders, dienen expliciet getoetst te worden op de gevolgen voor voedselzekerheid.'",Conclusie hiervan: 'De Nederlandse landbouw is ruim in staat de bevolking te voeden als zich een crisissituatie voordoet waarbij geen import en export meer mogelijk is.',Watte?,R,"NSC benadrukt hier het belang van voedselzekerheid bij het maken van beleid. Door te stellen dat plannen expliciet getoetst moeten worden op de gevolgen voor voedselzekerheid, nemen ze een standpunt in dat de landbouwsector en de productiekracht (zelfvoorziening) beschermt en belangrijk vindt. Dit past meer bij het traditionele landbouwstandpunt, waarbij economische en nationale belangen van de sector worden benadrukt."
