,Index,unit_id,actor,topic,n,stance,agreement,text,before,after,prediction,uitleg
10,8738,ae9a78c59ab515d414b3f24bfa6fdbae4a02f08b4ff2273311a1294c-30-PvdD,PvdD,Agriculture,3,L,1.0,Met de Partij voor de Dieren kwam er in 2006 voor het eerst in de geschiedenis een partij in een nationaal parlement dat exclusief opkomt voor de belangen van dieren.,"Nu hebben we daar duidelijkheid over.""",Met elke verkiezing werd de partij gestaag groter.,N,"Deze passage beschrijft de ontstaansgeschiedenis en groei van de Partij voor de Dieren, zonder een standpunt over landbouw of platteland uit te drukken."
11,3299,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-173-Overig,Overig,Agriculture,2,N,1.0,"""En Aalt Dijkhuizen, voormalig voorzitter van Wageningen Universiteit, staat al heel lang op mijn lijst als de minister van Landbouw.""","De nummer twee op de kandidatenlijst, Mona Keijzer, is voor BBB kandidaat-premier en de nummer drie, Gijs Tuinman, ziet Van der Plas als minister van Defensie.","Van der Plas, die NSC-voorman Omtzigt vaak heeft geprezen, zei dat de NSC-plannen voor de landbouw 20.000 banen gaan kosten.",R,"Van der Plas waarschuwt tegen NSC-plannen omdat die 20.000 banen in de landbouw zouden kosten, en verzet zich daarmee tegen strengere maatregelen ten gunste van behoud van de traditionele landbouw en plattelandsbanen."
12,2911,37ac044cd72f9712bc97515f3e627917a9e60ccb80fabe6bf1ec10da-43-PvdD,PvdD,Agriculture,2,N,1.0,"CDA, BBB en PvdD spreken over landbouw en over het herstel van vertrouwen spreken NSC, VVD en GroenLinks-PvdA.","Over migratie gaan D66, PVV en SP het debat aan.",De verdeling tussen de 'kleine' en 'grote' partijen is gemaakt volgens een berekening van het gemiddelde van de zetels die partijen nu in de Kamer hebben en de Peilingwijzer van 1 november.,N,"Er wordt alleen vermeld dat PvdD over landbouw spreekt, maar er is geen inhoudelijk standpunt over duurzame of traditionele landbouw gegeven."
13,6779,7f94b93b3e63da8d914a7a05aad9a0645ff96ffe9efd0b7aa546802c-1-BBB,BBB,Agriculture,5,N,0.8,Bij de afgelopen Provinciale Statenverkiezingen stemde boerin Angelique op de BBB vanwege hun standpunten over stikstof.,,Maar ze is teleurgesteld in wat de partij bereikt heeft.,N,"Er wordt alleen vermeld dat ze vanwege het stikstofstandpunt op BBB heeft gestemd en teleurgesteld is over de resultaten, maar er is geen concreet beleid of richting beschreven."
14,2746,34391ae32b31801be10c811ae5f76429c51ed64773b4d29f9c180aa3-92-BBB,BBB,Agriculture,2,N,1.0,"Op stikstof vind ik hem niet duidelijk, dus tot nu toe denk ik BBB.""","Nu heb je natuurlijk ook Omtzigt, maar rond hem bestaan bij mij nog veel vraagtekens.","Volgens de peiling van AgriDirect stemt ongeveer 5 procent van de boeren nog op het CDA, de partij die in het verleden juist kon rekenen op de agrarische achterban.",N,In de zin wordt slechts aangegeven dat de spreker BBB verkieslijk vindt omdat Omtzigt onduidelijk is over stikstof; er wordt geen beleidsstandpunt van BBB over landbouw of platteland gepresenteerd.
15,1513,1c1c6fab74079c10ef47c9fee9c004c11e63eaded615873c60958d02-59-PvdD,PvdD,Agriculture,2,N,1.0,"In het gesprek ging het ook over de interne strubbelingen in de Partij voor de Dieren eerder dit jaar, die Ouwehand bijna het lijsttrekkerschap kostten.",Dat is volgens haar ook in het belang van de boeren zelf.,Ze benadrukte dat leden haar steunen in de koers om de partij door te ontwikkelen.,N,Er wordt geen concreet standpunt over landbouw of platteland geuit; de zin gaat over interne partijondersteuning en belangen van boeren zonder specifieke landbouwmaatregelen te benoemen.
16,11341,d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-26-GL/PvdA,GL/PvdA,Agriculture,2,N,1.0,"Bij PvdA-GroenLinks kan het stikstofbeleid voor lastige gesprekken zorgen, denkt Omtzigt.","Ook op het gebied van bestaanszekerheid zijn de partijen het niet met elkaar eens, zegt Omtzigt.",Maar ook een aantal economische plannen van lijsttrekker Timmermans zijn bij de NSC-leider verkeerd gevallen.,N,"Er wordt slechts opgemerkt dat het stikstofbeleid van PvdA-GroenLinks tot lastige gesprekken kan leiden, zonder dat een concreet standpunt (meer duurzaam of meer traditioneel) wordt geformuleerd."
17,6575,7bd10562b7f4e2aeb499df84cb8ce777a08401a9b7553f11894474e4-42-D66,D66,Agriculture,4,L,0.5,"Lijsttrekker Rob Jetten van D66, de partij die eerder de veestapel nog wilde halveren en in het verkiezingsprogramma óók pleit voor het halveren van de stikstofuitstoot in 2030, zegt maandag tegen De Telegraaf dat het hem ook ’niet zozeer om het jaartal’ gaat.",’Meer urgentie’,„Partijen denken daar nou eenmaal heel verschillend over.,L,"D66 pleit expliciet voor halvering van de stikstofuitstoot (en in het verleden ook voor halvering van de veestapel), wat duidelijk onder duurzame landbouw valt."
18,6204,72b95fe90d768709430980fa4462e1a7cf16d88ae49d85fdd684c046-33-CDA,CDA,Agriculture,5,R,0.6,"'Het is voor het CDA belangrijk dat de implementatie van de Kaderrichtlijn Water en de Nitraatrichtlijn zo wordt, dat ze de land- en tuinbouwsector perspectief biedt.'",De partij wil de Europese natuurbeschermingswetten creatief uitleggen om deze sectoren uit de wind te houden.,Het wettelijke doeljaar 2035 voor het halveren van de stikstofuitstoot heet in het CDA-programma een 'streefdoel'.,R,"Het CDA wil Europese natuurbeschermingswetten ‘creatief’ uitleggen om de landbouwsector te ontzien, benadrukt dat implementatie perspectief moet bieden voor boeren en noemt halvering van stikstofuitstoot in 2035 slechts een ‘streefdoel’. Dit is een standpunt dat traditionele landbouw ondersteunt en plattelandsbelangen vooropstelt."
19,12745,fc90dc69c0c6f9fbb2a869caff67c844ca72e862783b84cf525b16fb-24-D66,D66,Agriculture,2,N,1.0,D66 kwam gehavend uit de stikstofstrijd.,"Maar waar Omtzigt, naarmate de druk toeneemt, weer wat vaker in zijn bekende nerveuze piekerstand lijkt te staan, daar zit in Jettens ontspannen houding juist een opvallend stijgende lijn.",Toenmalig partijleider Sigrid Kaag was zowel in coronatijd als tijdens de boerenopstand het mikpunt van onversneden haat.,N,"Deze zin beschrijft de persoonlijke positie en bejegening van D66-leider Sigrid Kaag tijdens de boerenprotesten en de nasleep van de stikstofstrijd, maar bevat geen beleidsstandpunt over landbouw of platteland."
20,7253,8b61bfe2c3b60cdf9ed487c074034e8f3a61809ad3d403db3ca46edb-14-CDA,CDA,Agriculture,2,N,1.0,Met tien uitgesproken kritische vragen wijkt dit interview af van vraaggesprekken met CDA-lijsttrekker Henri Bontenbal (vier kritische vragen) en zijn,"""Die doet als een van de weinige niet aan het wegzetten van de landbouw wat je steeds meer in de Haagse politiek ziet, en in de krant.""",VVD-collega Dilan Yesilgöz (vijf).,R,"CDA liet in het interview met Bontenbal weinig kritische vragen zien en sluit zich niet aan bij het wegzetten van de landbouw, wat duidt op steun voor de landbouwsector en landelijke gemeenschappen."
21,11510,dbf0003dc1f63a8b77416a14b1dc56db571c465131945244d508bd96-62-VVD,VVD,Agriculture,2,R,1.0,"De VVD vindt wel dat er ruimte moet blijven voor intensieve varkens- en pluimveehouderijen, zegt VVD’er Van Campen.",De VVD-groep ‘Liberaal Groen’ wilde juist meer nadruk zien op schone en dierwaardige veehouderij.,"„Sommige mensen vinden dat die ook moeten verdwijnen, dat vind ik te kort door de bocht.”",R,De VVD pleit ervoor dat er ruimte blijft voor intensieve varkens- en pluimveehouderijen en verzet zich tegen opschorting daarvan. Dit valt onder het behouden van de traditionele landbouwsector en landelijke gemeenschappen.
22,8717,acf322a4e1d9d405a683d75d5200a9cfc45b973d2828fe75e807d743-69-BBB,BBB,Agriculture,5,N,0.8,Na de BBB-winst bij de Provinciale Statenverkiezingen in maart werden veel vlaggen euforisch omgedraaid of opgeborgen.,"Niet alleen boeren namen het over, ook de groep die zich verzette tegen het Haagse coronabeleid deed dit.",Socioloog Bram van Vulpen (Universiteit van Amsterdam) stelt vast dat daarmee de 'boerenwoede weer op de waakvlam' staat.,N,"De passage beschrijft sociaal-politieke reacties (vlaggen, boerenwoede) maar bevat geen inhoudelijke uitspraak over landbouw- of plattelandsbeleid van BBB."
23,8683,abc0aac1577631bcbb869ef5953bb518ae6d133a636ca2a68862cee0-8-BBB,BBB,Agriculture,5,N,0.8,"De boerenpartij-die-geen-boerenpartij-meer- wil-zijn, BBB, kortgeleden groot geworden op de vleugels van het plattelandschagrijn, heeft kandidaat-Kamerlid Cor Pierik afgevaardigd naar dit boerendebat.",De verkiezingskaravaan trekt verder en laat de boeren wachtend achter op hun erven.,"Hij is een Haags statisticus en hobbynatuurboer, nummer 6 op de lijst - dat gaat misschien net lukken.",N,"Er wordt alleen beschreven dat BBB kandidaat Cor Pierik afvaardigt voor een boerendebat, zonder dat er een beleidsstandpunt over landbouw of platteland wordt genoemd."
24,657,0cae28e6cd815e0d5aee712b819ebe4faf26c7c72cfa36dbe8297751-23-BBB,BBB,Agriculture,2,R,1.0,"VVD, NSC en GroenLinks-PvdA, de grootste partijen in de peilingen, zeggen - in tegenstelling tot BBB- de stikstofuitstoot flink te willen verminderen.",De vraag is of het op landelijk niveau wél lukt de stikstofwet aan te pakken.,Tóch windmolens op land,R,"BBB is – in tegenstelling tot VVD, NSC en GroenLinks-PvdA – niet voor het flink verminderen van de stikstofuitstoot. Dit wijst op steun voor het behoud van de huidige (intensieve) landbouwpraktijken en plattelandsbelangen."
25,3894,463b4fb1dc9b2e28ac2ab9ba5bb69466bb4dd0c8ca6ed6f1f322a9e6-11-GL/PvdA,GL/PvdA,Agriculture,2,N,1.0,"Timmermans vindt het belangrijker, zo zei hij zondagavond op tv, om „er met jonge boeren samen uit te komen” dan „precies vasthouden aan wat we in het verkiezingsprogramma hebben afgesproken”.",Hierin staat: „We houden vast aan het doel om de stikstofuitstoot in 2030 te halveren.”,Een week eerder verklaarde hij zich bij de stikstofdoelen niet te willen vastleggen „op een jaartal”.,R,"GL/PvdA zegt formeel vast te houden aan de halvering van de stikstofuitstoot (duurzame landbouw), maar Timmermans geeft in de praktijk prioriteit aan meebewegen met jonge boeren en wijkt daarmee af van de strikte programmadoelstelling. Dit wijst op een voorkeur voor het accommoderen van de landbouwsector boven het handhaven van een duurzaamheidsagenda."
26,9502,bdc7a580a263a67a773c157d3d13d1a494af0644e19cf98f73d7acbe-14-CDA,CDA,Agriculture,2,N,1.0,Het CDA zegt zich nu af te keren van het neoliberalisme.,"Recenter waren veel aanhangers teleurgesteld over de omgang met boeren in de stikstofdiscussie, waarna velen hun weg naar BBB en nu ook naar NSC (beide geleid door een ex-CDA'er) vonden.","Normen, waarden en naar elkaar om kijken, staan weer hoog in het vaandel.",N,"De zin bevat geen concreet landbouw- of plattelandbeleid maar beschrijft vooral een interne koerswijziging (afkeer van neoliberalisme, nadruk op normen en waarden). Er is geen duidelijk standpunt over duurzame of traditionele landbouw."
27,6140,728389390789ed132c3abc2a831014345e99ca621b73cb4a6b580bce-310-PvdD,PvdD,Agriculture,5,L,1.0,De PvdD-lijsttrekker zei verder dat je het beste kunt omschakelen naar een plantaardiger leefwijze.,"""Op heel veel plekken is veel mogelijk.""",Dat is volgens haar ook in het belang van de boeren zelf.,L,"De PvdD-lijsttrekker pleit voor omschakeling naar een plantaardiger leefwijze, wat bijdraagt aan duurzame landbouw"
28,9954,c41fe36b99fc07b157382a40b67938df96e9a2a28b3e28f8f56af4ad-174-CDA,CDA,Agriculture,2,N,1.0,Het CDA zegt zich nu af te keren van het neoliberalisme.,"Recenter waren veel aanhangers teleurgesteld over de omgang met boeren in de stikstofdiscussie, waarna velen hun weg naar BBB en nu ook naar NSC (beide geleid door een ex-CDA'er) vonden.","Normen, waarden en naar elkaar om kijken, staan weer hoog in het vaandel.",N,"Deze uitspraak gaat over het afscheid van neoliberalisme en het benadrukken van normen, waarden en zorg voor elkaar, zonder concreet iets te zeggen over landbouwbeleid of steun aan het platteland."
29,7053,83ba2af70cf8e61978b4cb161ab259ab1bc788825a4cfae944184a0f-1-BBB,BBB,Agriculture,2,N,1.0,Verkiezingsblog D66 en BBB botsen in landbouwdebat:,,'Wat is de visie?',N,"De zin vermeldt enkel dat D66 en BBB in een landbouwdebat van mening verschillen en vraagt ‘Wat is de visie?’, zonder inhoudelijk BBB’s standpunt over duurzame of traditionele landbouw te geven."
30,5854,6cdb89865f97993cbe4cf1127124f44f225940aa3685a293387017ef-210-NSC,NSC,Agriculture,4,N,0.5,"Van der Plas, die NSC-voorman Omtzigt vaak heeft geprezen, zei dat de NSC-plannen voor de landbouw 20.000 banen gaan kosten.","""En Aalt Dijkhuizen, voormalig voorzitter van Wageningen Universiteit, staat al heel lang op mijn lijst als de minister van Landbouw.""","""Daar moet zeker wat gebeuren, maar ik ga nog met Pieter praten.""",N,"In deze uitspraak wordt enkel gemeld dat NSC-plannen 20.000 banen gaan kosten, maar er wordt geen eigen beleidsstandpunt van NSC over landbouw of platteland gepresenteerd."
31,12511,f81781c9684d9d625fc6bc1979d5378b862ab5060b959c21ef6592da-24-BBB,BBB,Agriculture,2,R,1.0,Naast BBB eigenlijk niemand.,"""Welke partij heeft er belang bij dat het over landbouw en stikstof gaat?","Zij waren eigenaar van het onderwerp, BBB had daarmee goud in handen.",N,"De zin geeft geen beleidsvoorkeur voor duurzame of traditionele landbouw, maar constateert dat BBB politiek voordeel heeft bij het onderwerp. Er is geen inhoudelijk standpunt over landbouw of platteland."
32,7254,8b61bfe2c3b60cdf9ed487c074034e8f3a61809ad3d403db3ca46edb-14-Overig,Overig,Agriculture,2,N,1.0,Met tien uitgesproken kritische vragen wijkt dit interview af van vraaggesprekken met CDA-lijsttrekker Henri Bontenbal (vier kritische vragen) en zijn,"""Die doet als een van de weinige niet aan het wegzetten van de landbouw wat je steeds meer in de Haagse politiek ziet, en in de krant.""",VVD-collega Dilan Yesilgöz (vijf).,R,"Hier wordt geprezen dat de geïnterviewde zich tegen het ‘wegzetten’ van de landbouw keert zoals veel Haagse politici doen, wat neerkomt op een steun voor de (traditionele) landbouwsector en landelijke gemeenschappen."
33,5847,6cdb89865f97993cbe4cf1127124f44f225940aa3685a293387017ef-195-PvdD,PvdD,Agriculture,5,L,1.0,De Partij voor de Dieren wil binnen twee jaar een reductie van de veestapel van 75 procent.,"Ze wilde geen percentage noemen, maar ze benadrukte: ""De enige economie die aanvaardbaar is, is een economie die past bij de draagkracht van de aarde en waarin we recht doen aan alle sociale rechten die we willen veilig stellen.""",Volgens Ouwehand is dat nodig om te zorgen voor gezond en betaalbaar voedsel voor iedereen.,L,Wil de veestapel binnen twee jaar met 75% verminderen en een economie nastreven die past bij de draagkracht van de aarde – gericht op duurzame landbouw
34,1939,2486bbff4f939954a9685414f0177fe3e2bd211131f938f0c6d63fcb-9-BBB,BBB,Agriculture,2,N,1.0,Opmerkelijk is dat dit reclamebureau de BBB plaatst onder haar agri- en foodklanten.,BBB is het resultaat van het bedenksel van reclamebureau ReMarkAble.,De naar verwachting negen BBB-leden van de nieuwe Kamer krijgen bij elkaar een miljoen op hun bankrekeningen bijgeschreven.,N,De zin gaat over de ontstaansgeschiedenis en financiering van BBB via een reclamebureau en bevat geen inhoudelijk standpunt over landbouw of platteland.
35,6017,6e26ee860741cec5c1e4a86d13444fe600435b981ba2e0123a1a1216-31-D66,D66,Agriculture,2,L,1.0,"De boeren willen de wolf dood hebben, terwijl de stadse D66’ers uiteraard tegen zijn.",Belangrijker dan de vluchtelingen.,Het wildste dier dat zij ooit gezien hebben is een fatbike.,L,D66 verzet zich tegen het doden van wolven en toont daarmee een ecologisch/diervriendelijk standpunt ten opzichte van het platteland
36,9258,b5cd04f02548c201e000ad6fcf015b1edd90082c1469a7c4a74a5b34-36-NSC,NSC,Agriculture,4,N,0.5,"Maar NSC neemt de boerenkletskool gewoon over en ratelt verder: 'Nieuwe plannen, zoals de afbouw van goedkoop gas voor tuinders, dienen expliciet getoetst te worden op de gevolgen voor voedselzekerheid.'",Conclusie hiervan: 'De Nederlandse landbouw is ruim in staat de bevolking te voeden als zich een crisissituatie voordoet waarbij geen import en export meer mogelijk is.',Watte?,R,"NSC benadrukt dat plannen zoals de afbouw van goedkoop gas voor tuinders ‘expliciet getoetst’ moeten worden op gevolgen voor voedselzekerheid, wat wijst op behoud en steun van de bestaande intensieve landbouwsector en aandacht voor plattelandseconomie."
37,8502,aadf18884601c4e96a696fea983f85df28db89386f13a3a05d42034e-170-BBB,BBB,Agriculture,5,R,0.8,Daarom besloot ze een eigen partij te beginnen: de BoerBurgerBeweging.,"Ze was actief lid van het CDA, maar ook die partij deed wat haar betreft te weinig voor de mensen op het platteland.","Van der Plas viel meteen op door haar geheel eigen stijl van politiek bedrijven, waarbij ze zich niks aantrekt van 'regeltjes'.",R,"BBB richt zich op het belang van mensen op het platteland en ziet het beschermen en steunen van landelijke gemeenschappen als prioriteit, wat past bij Traditionele Landbouw & landelijke gemeenschappen."
38,11392,da8fd1e4466e750c1e92c890ada24ede9ac5089cadc701a0f8a63cd7-35-BBB,BBB,Agriculture,2,R,1.0,"BBB-gedeputeerde Zoet vreest dat de maatschappelijke kosten ""onbeheersbaar"" worden.",Door geen wolfwerende hekken te plaatsen worden wolven als het ware ook slecht opgevoed door mensen.,Hij houdt daarom vast aan zijn wens om wolven af te schieten.,R,"De BBB-gedeputeerde wil wolven afschieten om boeren en de plattelandsgemeenschap te beschermen, hetgeen past bij het ondersteunen van de traditionele landbouw en landelijke gemeenschap."
39,4237,4afc87787c5495629435b45ad54262996c9189712de7dc8eff44af87-61-Overig,Overig,Agriculture,2,N,1.0,"Verder hebben ze het onder meer over de relatief kleine aandacht in de campagne voor stikstof, over Partij voor de Dieren-lijsttrekker Ouwehand in Nieuwsuur en over de baard van Timmermans.",In de dagelijkse podcast De Campagne Stemming staan Xander van der Wulp en Joost Vullings stil bij de eerste ledenbijeenkomst van NSC.,10:07,N,"Er wordt alleen een beschrijving gegeven van onderwerpen in de podcast (o.a. weinig aandacht voor stikstof, lijsttrekker Ouwehand, baard van Timmermans), zonder dat er een duidelijk standpunt over landbouw of platteland wordt ingenomen."
40,8862,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-43-CU,CU,Agriculture,5,L,0.6,"Bij VVD, ChristenUnie en Volt blijft het door het ministerie van Landbouw gestelde reductiedoel echter buiten bereik, terwijl dat doel wel haalbaar is (maar niet met zekerheid) als de plannen van D66 en GroenLinks- PvdA worden uitgevoerd.",Wat betreft de stikstofuitstoot behalen alle vijf partijen die hun programma voorlegden aan het PBL op papier een beter resultaat dan het huidige kabinetsbeleid.,"De VVD laat de veestapel met circa 10 procent krimpen, de ChristenUnie circa 20 procent en de andere drie partijen 30 tot 35 procent.",L,De ChristenUnie laat de veestapel met circa 20 procent krimpen om het stikstofreductiedoel te halen. Dit wijst op een voorkeur voor maatregelen die de landbouw verduurzamen en de uitstoot terugdringen.
41,6814,807b9a00f53eeb8e7a3f684695f395ea36667e96cb6580f304fe98c2-19-GL/PvdA,GL/PvdA,Agriculture,5,N,0.6,Toenmalig GroenLinks-leider Jesse Klaver veegde Hoekstra de mantel uit vanwege diens verraad aan het coalitieakkoord.,"Maar we moeten het samen doen, in dialoog.'",Klaver noemde hem een 'spookrijder in het kabinet' en verweet hem dat hij zijn oren naar de boerenlobby liet hangen.,L,"Jesse Klaver bekritiseert Hoekstra omdat hij zijn oren naar de boerenlobby laat hangen, wat inhoudt dat hij intensieve landbouw beschermt. Klaver pleit juist voor dialoog en natuurdoelen, en keert zich tegen de boerenlobby, wat past bij een duurzaam landbouwperspectief."
42,9159,b3dccbb55a134bb1cc8ef2b4c76edb6fca6b2b4cfcd0c7c08783db39-42-CDA,CDA,Agriculture,2,L,1.0,"""CDA kiest steeds voor de natuur boven de landbouw.""",De melkveehouder uit Twente overweegt nu op NSC of BBB te stemmen.,Bontenbal snapt de frustratie en geeft toe dat het (demissionaire) kabinet de sector met een doelstelling tegen de muur heeft gezet.,L,"CDA kiest volgens Bontenbal voor natuur boven landbouw en hanteert strikte doelstellingen voor de sector, wat wijst op een voorkeur voor duurzame landbouw (L)."
43,11645,de23432cfd27d9ce68beb0ba750d7c9e4fb4bc23f2db4690307bdddd-39-BBB,BBB,Agriculture,5,R,0.8,"Zo zei BBB-lijsttrekker Caroline van der Plas in Politiek Dichtbij, de podcast van deze krant, Pieter Omtzigt 'geen ideale coalitiepartner' te vinden omdat zijn NSC de veestapel wil inkrimpen.",Het zijn juist de partijen die hier geen antwoord op willen geven.,"Op de vraag of dat een breekpunt was, antwoordde de BBB-leider:",R,BBB keert zich tegen het inkrimpen van de veestapel door Pieter Omtzigt en verwerpt hem als coalitiepartner om die reden. Dit wijst op steun voor het in stand houden van de (intensieve) landbouwsector en de landelijke gemeenschap.
44,10578,cf05e223bcd4ea297ffca23bbaf0acec739debaf0607708a9aac1422-11-PvdD,PvdD,Agriculture,2,L,1.0,De Partij voor de Dieren wil de veestapel in twee jaar met 75 procent laten krimpen en uiteindelijk helemaal stoppen met de vee-industrie.,Onvermijdelijke krimp,Andere partijen aan de linkerkant willen ook fors ingrijpen in de veestapel en af van de bio-industrie.,L,"De PvdD wil de veestapel binnen twee jaar met 75% krimpen en uiteindelijk de vee-industrie stoppen, wat gericht is op duurzame landbouw en vermindering van intensieve veehouderij."
