jobid,unit_id,topic,text,majority,agreement,Amani,Nisanur
540,1e2da4a564a6e0c90fa3d199e4a0f1caa3b0e92586e12591418a0394-26-Overig,Immigration,"Minister Asscher die het zag, maar zweeg omdat hij coalitiepartner VVD niet voor het hoofd wilde stoten.**Minister** Asscher, die in de hoogtijdagen van IS opdracht gaf tot een onderzoek naar opvattingen van moslimjongeren over die terreurgroep.Naar later bleek een ondeugdelijk onderzoek, waar de onderzoekers zelf ook twijfels bij hadden.",N,1,N,N
540,310375d5f7fa262187d41770d0864579423a17a1c9fcfc166e0b5b3b-18-VVD,Immigration,"Dat zal zeker effect hebben.'Zelf zou Van Gool **Yesilgöz** zonder twijfel aan zijn kant willen zien.Nu de woningmarkt voor veel kiezers hét thema van de verkiezingen is, richten de ogen zich nadrukkelijk op de bron waaruit hij drinkt: arbeidsmigratie.",N,1,N,N
540,310375d5f7fa262187d41770d0864579423a17a1c9fcfc166e0b5b3b-26-D66,Immigration,"Vanuit Den Haag en Rotterdam wordt de noodklok geluid over de enorme druk die de arbeidsmigranten veroorzaken op de lokale huizenmarkt en de leefbaarheid van de wijken.In de Volkskrant zei **D66-leider** Rob **Jetten** dat het aantal arbeidsmigranten fors minder kan in sectoren die weinig toevoegen aan de economie, 'zoals slachthuizen, logistieke centra en de glastuinbouw'.Frans Timmermans (GroenLinks-PvdA) en Pieter Omtzigt (NSC) sluiten zich daarbij aan.",R,1,R,R
540,310375d5f7fa262187d41770d0864579423a17a1c9fcfc166e0b5b3b-27-GL/PvdA,Immigration,"In de Volkskrant zei D66-leider Rob Jetten dat het aantal arbeidsmigranten fors minder kan in sectoren die weinig toevoegen aan de economie, 'zoals slachthuizen, logistieke centra en de glastuinbouw'.Frans **Timmermans** (**GroenLinks-PvdA**) en Pieter Omtzigt (NSC) sluiten zich daarbij aan.Van Gool presenteert zich binnen zijn sector al meer dan twintig jaar als een witte raaf.",R,1,R,R
540,310375d5f7fa262187d41770d0864579423a17a1c9fcfc166e0b5b3b-27-NSC,Immigration,"In de Volkskrant zei D66-leider Rob Jetten dat het aantal arbeidsmigranten fors minder kan in sectoren die weinig toevoegen aan de economie, 'zoals slachthuizen, logistieke centra en de glastuinbouw'.Frans Timmermans (GroenLinks-PvdA) en Pieter **Omtzigt** (**NSC**) sluiten zich daarbij aan.Van Gool presenteert zich binnen zijn sector al meer dan twintig jaar als een witte raaf.",R,1,R,R
540,310375d5f7fa262187d41770d0864579423a17a1c9fcfc166e0b5b3b-3-VVD,Immigration,"Tijdens het verkiezings-debat van SBS baarde de steenrijke ondernemer Frank van Gool opzien:de man die een ton aan de **VVD** doneerde, mocht de politici een vraag stellen over arbeidsmigranten.Wie is deze directeur van een groot uitzendbureau?",N,1,N,N
540,310375d5f7fa262187d41770d0864579423a17a1c9fcfc166e0b5b3b-52-NSC,Immigration,Veel enthousiasme oogstte Van Gool niet met zijn vraag.**Omtzigt** benadrukte dat hij het nut er niet van inziet dat Nederland vol staat met distributiecentra waar louter buitenlanders werken.En zelfs Yesilgöz stelde dat zij hoopt dat robots het werk in die centra kunnen overnemen.,N,0.5,R,N
540,310375d5f7fa262187d41770d0864579423a17a1c9fcfc166e0b5b3b-53-VVD,Immigration,Omtzigt benadrukte dat hij het nut er niet van inziet dat Nederland vol staat met distributiecentra waar louter buitenlanders werken.En zelfs **Yesilgöz** stelde dat zij hoopt dat robots het werk in die centra kunnen overnemen.De vraag is intussen of zijn tv-optreden Yesilgöz heeft geholpen.,N,0.5,R,N
540,310375d5f7fa262187d41770d0864579423a17a1c9fcfc166e0b5b3b-58-VVD,Immigration,"Van Gool zegt te zijn gevraagd door de redactie, gezien zijn expertise op vlak van arbeidsmigratie.Het maakt hem 'totaal niet uit of ik de **VVD** hiermee een dienst bewijs of niet'.Zijn politieke voorkeur staat 'totaal los' van zijn visie op arbeidsmigratie.",N,1,N,N
540,324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-18-Overig,Immigration,"Het kan dus bijna niet anders of de PVV-route komt in de formatie als optie op tafel.Aangezien vooral **VVD-lijsttrekker** Yesilgöz de deur openhoudt, zal de vraag de komende dagen nog vaak op haar afkomen.Misschien is dit dan ook het juiste moment om haar er nog even aan te herinneren dat de vorige VVD-leider zich in 2014 genoodzaakt zag om vanuit het Torentje te interveniëren in het Jeugdjournaal om de kijkers na Wilders' minder-Marokkanen- oproep te verzekeren dat er echt niemand het land uitgezet zou worden.",N,1,N,N
540,324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-18-VVD,Immigration,"Het kan dus bijna niet anders of de PVV-route komt in de formatie als optie op tafel.Aangezien vooral **VVD-lijsttrekker** **Yesilgöz** de deur openhoudt, zal de vraag de komende dagen nog vaak op haar afkomen.Misschien is dit dan ook het juiste moment om haar er nog even aan te herinneren dat de vorige VVD-leider zich in 2014 genoodzaakt zag om vanuit het Torentje te interveniëren in het Jeugdjournaal om de kijkers na Wilders' minder-Marokkanen- oproep te verzekeren dat er echt niemand het land uitgezet zou worden.",N,1,N,N
540,324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-19-PVV,Immigration,"Aangezien vooral VVD-lijsttrekker Yesilgöz de deur openhoudt, zal de vraag de komende dagen nog vaak op haar afkomen.Misschien is dit dan ook het juiste moment om haar er nog even aan te herinneren dat de vorige VVD-leider zich in 2014 genoodzaakt zag om vanuit het Torentje te interveniëren in het Jeugdjournaal om de kijkers na **Wilders'** minder-Marokkanen- oproep te verzekeren dat er echt niemand het land uitgezet zou worden.Dat Wilders nog geen letter van die uitspraak heeft teruggenomen.",R,1,R,R
540,324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-19-VVD,Immigration,"Aangezien vooral VVD-lijsttrekker Yesilgöz de deur openhoudt, zal de vraag de komende dagen nog vaak op haar afkomen.Misschien is dit dan ook het juiste moment om haar er nog even aan te herinneren dat de vorige **VVD-leider** zich in 2014 genoodzaakt zag om vanuit het Torentje te interveniëren in het Jeugdjournaal om de kijkers na Wilders' minder-Marokkanen- oproep te verzekeren dat er echt niemand het land uitgezet zou worden.Dat Wilders nog geen letter van die uitspraak heeft teruggenomen.",N,1,N,N
540,324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-20-PVV,Immigration,"Misschien is dit dan ook het juiste moment om haar er nog even aan te herinneren dat de vorige VVD-leider zich in 2014 genoodzaakt zag om vanuit het Torentje te interveniëren in het Jeugdjournaal om de kijkers na Wilders' minder-Marokkanen- oproep te verzekeren dat er echt niemand het land uitgezet zou worden.Dat **Wilders** nog geen letter van die uitspraak heeft teruggenomen.En dat het slechts één voorbeeld is van de vele, vele keren dat Wilders de grenzen van de rechtsstaat en de maatschappelijke omgangsvormen overschreed.",R,1,R,R
540,324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-21-PVV,Immigration,"Dat Wilders nog geen letter van die uitspraak heeft teruggenomen.En dat het slechts één voorbeeld is van de vele, vele keren dat **Wilders** de grenzen van de rechtsstaat en de maatschappelijke omgangsvormen overschreed.Wie herinnert zich nog de internationale opschudding over het Polenmeldpunt?",N,1,N,N
540,324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-24-PVV,Immigration,"En de vele debatten waarin hij een beperkt deel van de Nederlandse bevolking verantwoordelijk hield voor zo'n beetje alle maatschappelijke problemen?Yesilgöz wil geen kiezers uitsluiten door het buitenspel zetten van **Wilders**, zegt ze vaak.Maar hoeveel kiezers sluit ze eigenlijk uit als ze wél met hem in zee gaat?",N,1,N,N
540,324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-24-VVD,Immigration,"En de vele debatten waarin hij een beperkt deel van de Nederlandse bevolking verantwoordelijk hield voor zo'n beetje alle maatschappelijke problemen?**Yesilgöz** wil geen kiezers uitsluiten door het buitenspel zetten van Wilders, zegt ze vaak.Maar hoeveel kiezers sluit ze eigenlijk uit als ze wél met hem in zee gaat?",N,1,N,N
540,324c2ba45b753fa3241c23d24bf3bec6ec5ff781aa8be647272c1b85-7-PVV,Immigration,"Die van de afgelopen negentien jaar waren helder: anti-islam, anti-immigratie, anti-elite. 'De enige oppositiepartij', mocht hij zelf graag zeggen, de rest van de Kamer was 'één pot nat'.Op dit moment echter vindt hij het voor zijn achterban belangrijker om de bestaanszekerheid te verbeteren, en dan komt de **PVV** opeens ergens in het midden van het politieke spectrum terecht: het minimumloon omhoog, huizen bouwen, lagere huren, 'broodnodige investeringen in de zorg, de politie en het onderwijs', toegankelijker zorg voor huisdieren; wie kan daar bezwaar tegen hebben?Het is niet los te zien van de drang naar macht die pardoes in Wilders is gevaren.",N,0.5,N,R
540,3f3cdc51420ae040cc5f66fdc91b9ba66376c4648116ad564a94e4b1-37-PVV,Immigration,"Yesilgöz neemt van extremisme níét scherp afstand.Omdat de VVD het voor machtsbehoud opportuun achtte, gooide ze de poort voor **Wilders** open.Juist in haar quasi-kritiek op programmapunten van de PVV hoor je het bagatelliseren.",N,1,N,N
540,3f3cdc51420ae040cc5f66fdc91b9ba66376c4648116ad564a94e4b1-37-VVD,Immigration,"Yesilgöz neemt van extremisme níét scherp afstand.Omdat de **VVD** het voor machtsbehoud opportuun achtte, gooide ze de poort voor Wilders open.Juist in haar quasi-kritiek op programmapunten van de PVV hoor je het bagatelliseren.",N,1,N,N
540,3f3cdc51420ae040cc5f66fdc91b9ba66376c4648116ad564a94e4b1-48-PVV,Immigration,"Hij zou zich als hoeder van die rechten ook totaal ongeloofwaardig maken.En riskeren dat zijn partij uiteenvalt, net als het CDA eerder, door een coalitie met **Wilders**.Toch, krachtig klinkt zijn weigering niet.",N,1,N,N
540,43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-10-PvdD,Immigration,Ook veel kiezers van linkse partijen willen dat de asielregels strenger worden.Onder SP-kiezers gaat het om 85 procent en bij Partij voor de **Dieren** om 52 procent.Ook een meerderheid van de ChristenUnie- achterban vindt dat: 58 procent.,N,1,N,N
540,43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-11-CU,Immigration,Onder SP-kiezers gaat het om 85 procent en bij Partij voor de Dieren om 52 procent.Ook een meerderheid van de **ChristenUnie-** achterban vindt dat: 58 procent.Onder kiezers van GroenLinks- PvdA is de steun voor strengere regels het laagst: 36 procent.,N,1,N,N
540,43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-20-GL/PvdA,Immigration,NA,N,1,N,N
540,43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-6-JA21,Immigration,"Maar liefst acht op de tien kiezers vinden dat er nu te veel asielzoekers naar ons land komen.Dat zijn vooral kiezers aan de rechterkant, zoals die van de VVD, PVV, FVD en **JA21**.Maar kiezers van middenpartijen als BBB (98 procent), NSC (95 procent) en het CDA (90 procent) denken er niet heel anders over.",N,1,N,N
540,43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-6-PVV,Immigration,"Maar liefst acht op de tien kiezers vinden dat er nu te veel asielzoekers naar ons land komen.Dat zijn vooral kiezers aan de rechterkant, zoals die van de VVD, **PVV**, FVD en JA21.Maar kiezers van middenpartijen als BBB (98 procent), NSC (95 procent) en het CDA (90 procent) denken er niet heel anders over.",N,1,N,N
540,43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-6-VVD,Immigration,"Maar liefst acht op de tien kiezers vinden dat er nu te veel asielzoekers naar ons land komen.Dat zijn vooral kiezers aan de rechterkant, zoals die van de **VVD**, PVV, FVD en JA21.Maar kiezers van middenpartijen als BBB (98 procent), NSC (95 procent) en het CDA (90 procent) denken er niet heel anders over.",N,1,N,N
540,43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-8-D66,Immigration,"Maar kiezers van middenpartijen als BBB (98 procent), NSC (95 procent) en het CDA (90 procent) denken er niet heel anders over.Bij **D66** gaat het om 48 procent.Ook veel kiezers van linkse partijen willen dat de asielregels strenger worden.",N,1,N,N
540,600047be82be4023a3ce0fb423bd38c88b17e3c261ab700376557ae5-8-CDA,Immigration,"'Een hogere bevolkingsgroei werkt door in een hogere groei van het aantal huishoudens en daarmee in een grotere behoefte aan woningen.''We bouwen tegen de klippen op', waarschuwde de **CDA-minister** eind vorig jaar al toen uit de nieuwe migratiecijfers bleek dat de vraag naar woningen tot en met 2030 fors zou toenemen.'Als dat in dit tempo doorgaat, valt er niet tegen op te bouwen.'",N,1,N,N
540,600047be82be4023a3ce0fb423bd38c88b17e3c261ab700376557ae5-8-Overig,Immigration,"'Een hogere bevolkingsgroei werkt door in een hogere groei van het aantal huishoudens en daarmee in een grotere behoefte aan woningen.''We bouwen tegen de klippen op', waarschuwde de **CDA-minister** eind vorig jaar al toen uit de nieuwe migratiecijfers bleek dat de vraag naar woningen tot en met 2030 fors zou toenemen.'Als dat in dit tempo doorgaat, valt er niet tegen op te bouwen.'",N,1,N,N
540,7489e17f8b8505edcafad33b6e137b3b22b517b64d1e08c2f420d88d-31-PVV,Immigration,"De stijl van dat bestel botst steeds harder met de massacultuur, gekenmerkt door polarisatie, het opvoeren en verscherpen van conflicten, de Angelsaksische stijl.Het is wel ironisch dat **PVV-leider** **Wilders** met het bevriezen van zijn politieke kernpunt, de strijd tegen de islam, de toevlucht neemt tot een typisch middel van de elitepolitiek:als er een onoplosbaar conflict is, parkeer het even.",N,1,N,N
540,78683ef51fc6f10f4acf606692a20bb5cb03a9c95403da6647aeb30c-81-Denk,Immigration,"Bedenk heel goed wie je tegenover je hebt, en welk taalgebruik en welke argumenten het effectiefst zijn.**Denk-raadslid** Sheher Khan: 'Racisme is voor mij een belangrijk thema.Met VVD'ers zal ik eerder beginnen over individuele ervaringen met discriminatie, zoals arbeidsmarktdiscriminatie.",N,1,N,N
540,7a91e8e50f198b477192ef6927b661b4e1c4e016d63c20e8ee10a57c-1-NSC,Immigration,NA,N,1,N,N
540,7a91e8e50f198b477192ef6927b661b4e1c4e016d63c20e8ee10a57c-2-NSC,Immigration,"Pieter Omtzigt domineert al sinds de zomer de campagne en verovert kiezers met onalledaagse plannen over de Grondwet, migratie en belastingen.Maar wil zijn **NSC** wel de grootste partij worden?Het zijn de laatste dagen van de campagne en Pieter Omtzigt treint van hot naar her.",N,1,N,N
540,9bc6d50485fc0221d7ff01293bbb90f27ad38d3943fdabd9e1acc1dc-1-VVD,Immigration,NA,R,1,R,R
540,9bc6d50485fc0221d7ff01293bbb90f27ad38d3943fdabd9e1acc1dc-10-VVD,Immigration,'Iedereen is steeds vroeger wakker.'Asiel is hét campagnethema voor de **VVD**.De partij wil in een volgende kabinetsformatie voor elkaar krijgen wat in Rutte IV niet lukte:,N,1,N,N
540,9bc6d50485fc0221d7ff01293bbb90f27ad38d3943fdabd9e1acc1dc-13-VVD,Immigration,maatregelen overeenkomen om het aantal asielzoekers (dit jaar ruim 50 duizend) te beperken.De **VVD** wil met een zogenoemd tweestatusstelsel (dat Nederland tot 2000 hanteerde) onderscheid maken tussen mensen die in hun herkomstland vervolgd kunnen worden en oorlogsvluchtelingen.Die laatste groep moet bijvoorbeeld langer wachten om het gezin te laten overkomen.,N,0.5,N,R
540,9bc6d50485fc0221d7ff01293bbb90f27ad38d3943fdabd9e1acc1dc-15-VVD,Immigration,Die laatste groep moet bijvoorbeeld langer wachten om het gezin te laten overkomen.**Yesilgöz** sprak in het verleden haar irritatie uit over linkse mensen die haar stevige standpunten op asiel in verband brachten met haar eigen vluchtelingenachtergrond.Toch kan de VVD er zelf ook niet omheen in het verkiezingsprogramma.,N,1,N,N
540,9bc6d50485fc0221d7ff01293bbb90f27ad38d3943fdabd9e1acc1dc-16-VVD,Immigration,"Yesilgöz sprak in het verleden haar irritatie uit over linkse mensen die haar stevige standpunten op asiel in verband brachten met haar eigen vluchtelingenachtergrond.Toch kan de **VVD** er zelf ook niet omheen in het verkiezingsprogramma.Door de huidige toestroom 'heeft een meisje van 8 jaar oud dat vandaag als vluchteling aankomt in Nederland, geen redelijke kans om later uit te groeien tot ingenieur, verpleegkundige, politievrouw, of minister en VVD-leider'.",N,1,N,N
540,9bc6d50485fc0221d7ff01293bbb90f27ad38d3943fdabd9e1acc1dc-17-Overig,Immigration,"Toch kan de VVD er zelf ook niet omheen in het verkiezingsprogramma.Door de huidige toestroom 'heeft een meisje van 8 jaar oud dat vandaag als vluchteling aankomt in Nederland, geen redelijke kans om later uit te groeien tot ingenieur, verpleegkundige, politievrouw, of **minister** en VVD-leider'.'Dat zeggen ze al een hele tijd, maar ze doen het niet.'",N,1,N,N
540,9bc6d50485fc0221d7ff01293bbb90f27ad38d3943fdabd9e1acc1dc-17-VVD,Immigration,"Toch kan de VVD er zelf ook niet omheen in het verkiezingsprogramma.Door de huidige toestroom 'heeft een meisje van 8 jaar oud dat vandaag als vluchteling aankomt in Nederland, geen redelijke kans om later uit te groeien tot ingenieur, verpleegkundige, politievrouw, of minister en **VVD-leider**'.'Dat zeggen ze al een hele tijd, maar ze doen het niet.'",N,1,N,N
540,9bc6d50485fc0221d7ff01293bbb90f27ad38d3943fdabd9e1acc1dc-2-Overig,Immigration,Immigratie is hét verkiezingsthema van de VVD.**Lijsttrekker** Dilan Yesilgöz wil de regels aanscherpen en minder vluchtelingen toelaten: 'We moeten af van het automatisme.''76 zetels...,R,1,R,R
540,9bc6d50485fc0221d7ff01293bbb90f27ad38d3943fdabd9e1acc1dc-2-VVD,Immigration,Immigratie is hét verkiezingsthema van de VVD.Lijsttrekker Dilan **Yesilgöz** wil de regels aanscherpen en minder vluchtelingen toelaten: 'We moeten af van het automatisme.''76 zetels...,R,1,R,R
540,9bc6d50485fc0221d7ff01293bbb90f27ad38d3943fdabd9e1acc1dc-39-VVD,Immigration,"Dan kun je uitgenodigd worden, zoals dat bij ons is gegaan.(De vader van **Yesilgöz** vluchtte drie jaar eerder naar Nederland, red.)Nu zijn dat ongeveer vijfhonderd mensen per jaar.",N,1,N,N
540,9bc6d50485fc0221d7ff01293bbb90f27ad38d3943fdabd9e1acc1dc-52-Denk,Immigration,"Mensen die acuut moeten vluchten, zoals mijn ouders, willen vaak terug.''Dat **denk** ik niet.Ik was hier vrij snel thuis.",N,1,N,N
540,9e48c34bea8d537a66caec07682be65cfb4aed9877cee614a5ffda35-20-NSC,Immigration,"Weet u het nog steeds niet en vindt u het allemaal maar ingewikkeld en dat het beter is om er nog een studie aan te wijden om uw twijfels mogelijk weg te nemen en houdt u graag alle opties open?Stem **NSC.**Bent u nergens voor, vindt u dat Nederland vol is en zou u graag het werk willen doen dat die gelukszoekers van u afpakken, en zijn alle misstanden in ons mooie land het gevolg van asielzoekers?",N,1,N,N
540,9e48c34bea8d537a66caec07682be65cfb4aed9877cee614a5ffda35-22-PVV,Immigration,"Bent u nergens voor, vindt u dat Nederland vol is en zou u graag het werk willen doen dat die gelukszoekers van u afpakken, en zijn alle misstanden in ons mooie land het gevolg van asielzoekers?Stem **PVV**.Vindt u dat het klimaatgedoe nog wel even kan wachten, dat duurzaamheid en kringloopprocessen meer iets zijn voor de volgende generatie, dat KLM, Shell, DSM en Unilever prachtige voormalige Nederlandse bedrijven zijn waaraan geen strobreed in de weg gelegd moet worden, omdat ze anders helemaal vertrekken, dan zit u bij de hele club hierboven prima.",R,1,R,R
540,9e48c34bea8d537a66caec07682be65cfb4aed9877cee614a5ffda35-5-GL/PvdA,Immigration,"Bij mijn out-of-the-box-denken hoort dat deze drie partijen met elkaar om de tafel gaan zitten om een kabinet te vormen op hoofdlijnen.En ja, dan zal op migratie wat meer de koers van VVD/NSC gevolgd worden en op klimaat de koers van **GroenLinks-PvdA.**Logisch dat in verkiezingstijd verschillen breed worden uitgemeten, maar de inwoners van dit land willen politici en maatschappelijke organisaties die hun problemen oplossen en daarbij leiderschap tonen.",N,1,N,N
540,9e48c34bea8d537a66caec07682be65cfb4aed9877cee614a5ffda35-5-VVD,Immigration,"Bij mijn out-of-the-box-denken hoort dat deze drie partijen met elkaar om de tafel gaan zitten om een kabinet te vormen op hoofdlijnen.En ja, dan zal op migratie wat meer de koers van **VVD/NSC** gevolgd worden en op klimaat de koers van GroenLinks-PvdA.Logisch dat in verkiezingstijd verschillen breed worden uitgemeten, maar de inwoners van dit land willen politici en maatschappelijke organisaties die hun problemen oplossen en daarbij leiderschap tonen.",N,1,N,N
540,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-24-GL/PvdA,Immigration,"Vleestaks- en hoofddoek-standpunten opgegevenOp andere onderwerpen heeft **Timmermans** behoorlijk concessies moeten doen om met **GroenLinks** tot een gezamenlijk verkiezingsprogramma te komen.Zo was de PvdA eerder voor een gedeeltelijk boerkaverbod, mede omdat de boerka ""de mogelijkheid tot ontplooiing en participatie"" van vrouwen zou ontnemen.",N,1,N,N
540,c2810caf4aab7b69d1f46b80ed1de357454c1b0ee14b6da9674d2d2a-1-PVV,Immigration,NA,N,1,N,N
540,c2810caf4aab7b69d1f46b80ed1de357454c1b0ee14b6da9674d2d2a-12-VVD,Immigration,"We hebben de laatste jaren in de politiek dan ook genoeg gekkigheid gezien.Het is voldoende voor **VVD** en BBB om de deur open te houden voor een rechts kabinet met de politicus van een koranverbod, het 'Polenmeldpunt', de 'minder Marokkanen-uitspraak' en de kopvoddentaks.Pieter Omtzigt sluit de PVV wel uit, omdat die geen respect heeft voor de grondrechten.",R,1,R,R
540,c2810caf4aab7b69d1f46b80ed1de357454c1b0ee14b6da9674d2d2a-13-NSC,Immigration,"Het is voldoende voor VVD en BBB om de deur open te houden voor een rechts kabinet met de politicus van een koranverbod, het 'Polenmeldpunt', de 'minder Marokkanen-uitspraak' en de kopvoddentaks.Pieter **Omtzigt** sluit de PVV wel uit, omdat die geen respect heeft voor de grondrechten.Wat Wilders weer pareert met:",N,1,N,N
540,c2810caf4aab7b69d1f46b80ed1de357454c1b0ee14b6da9674d2d2a-16-PVV,Immigration,"""Na de verkiezingen wordt alles vloeibaar.""Waarom ook niet: is het reëel dat Omtzigt een cordon sanitaire legt om de kiezers die straks misschien wel zorgen voor vijftien tot twintig **PVV-Kamerleden**?Zijn er voorwaarden waaronder u zich kunt indenken dat Omtzigt overstag gaat?",N,1,N,N
