jobid,unit_id,topic,text,majority,agreement,Amani,Nisanur
696,6881c4c4e4464dd3c00aa91e9bbff2ba61409f146803de7835440f16-36-BBB,Agriculture,"De agrarische studenten slaan niet aan op de waarschuwende boodschap van de progressieve kandidaten, die benadrukken hoe klimaatverandering de jonge boeren zal beïnvloeden.Alleen voor **BBB-leider** Caroline van der **Plas** gaan de handen op elkaar in Dronten.Van der Plas speelt het beste in op de zorgen van de aanwezige agrarische studenten.",N,0.5,R,N
696,6881c4c4e4464dd3c00aa91e9bbff2ba61409f146803de7835440f16-37-BBB,Agriculture,"Alleen voor BBB-leider Caroline van der Plas gaan de handen op elkaar in Dronten.Van der **Plas** speelt het beste in op de zorgen van de aanwezige agrarische studenten.Zorgen over de krimp van de veeteelt, vergrijzing en fundamenteler nog: hun bestaansrecht en toekomst als jonge agrariërs.",R,1,R,R
696,6881c4c4e4464dd3c00aa91e9bbff2ba61409f146803de7835440f16-39-BBB,Agriculture,"Zorgen over de krimp van de veeteelt, vergrijzing en fundamenteler nog: hun bestaansrecht en toekomst als jonge agrariërs.Nelianne de Leeuw, derdejaars student agrarisch ondernemerschap, vermoedt dat Van der **Plas** op de stem van veel jonge boeren kan rekenen.Zelf gaat ze soms liever het land op dan dat ze het nieuws volgt.",N,0.5,R,N
696,6881c4c4e4464dd3c00aa91e9bbff2ba61409f146803de7835440f16-6-BBB,Agriculture,"Ga vervolgens naar een verkiezingsdebat voor jonge boeren in Dronten en hoor hoe diezelfde klimaatambities hun grote zorgen baren.In Leiden oogsten partijen als GroenLinks-PvdA, Volt en D66 applaus, in Dronten kan alleen **BBB-partijleider** Caroline van der **Plas** op bijval rekenen.„Zij geeft je het gevoel dat je gezien wordt”, zegt een jonge vrouw in het publiek.",N,1,N,N
696,6881c4c4e4464dd3c00aa91e9bbff2ba61409f146803de7835440f16-6-D66,Agriculture,"Ga vervolgens naar een verkiezingsdebat voor jonge boeren in Dronten en hoor hoe diezelfde klimaatambities hun grote zorgen baren.In Leiden oogsten partijen als GroenLinks-PvdA, Volt en **D66** applaus, in Dronten kan alleen BBB-partijleider Caroline van der Plas op bijval rekenen.„Zij geeft je het gevoel dat je gezien wordt”, zegt een jonge vrouw in het publiek.",N,1,N,N
696,6881c4c4e4464dd3c00aa91e9bbff2ba61409f146803de7835440f16-6-GL/PvdA,Agriculture,"Ga vervolgens naar een verkiezingsdebat voor jonge boeren in Dronten en hoor hoe diezelfde klimaatambities hun grote zorgen baren.In Leiden oogsten partijen als **GroenLinks-PvdA**, Volt en D66 applaus, in Dronten kan alleen BBB-partijleider Caroline van der Plas op bijval rekenen.„Zij geeft je het gevoel dat je gezien wordt”, zegt een jonge vrouw in het publiek.",N,1,N,N
696,6881c4c4e4464dd3c00aa91e9bbff2ba61409f146803de7835440f16-6-Overig,Agriculture,"Ga vervolgens naar een verkiezingsdebat voor jonge boeren in Dronten en hoor hoe diezelfde klimaatambities hun grote zorgen baren.In Leiden oogsten partijen als GroenLinks-PvdA, Volt en D66 applaus, in Dronten kan alleen **BBB-partijleider** Caroline van der Plas op bijval rekenen.„Zij geeft je het gevoel dat je gezien wordt”, zegt een jonge vrouw in het publiek.",N,1,N,N
696,6881c4c4e4464dd3c00aa91e9bbff2ba61409f146803de7835440f16-6-Volt,Agriculture,"Ga vervolgens naar een verkiezingsdebat voor jonge boeren in Dronten en hoor hoe diezelfde klimaatambities hun grote zorgen baren.In Leiden oogsten partijen als GroenLinks-PvdA, **Volt** en D66 applaus, in Dronten kan alleen BBB-partijleider Caroline van der Plas op bijval rekenen.„Zij geeft je het gevoel dat je gezien wordt”, zegt een jonge vrouw in het publiek.",N,1,N,N
696,878f44ba8bbc27812b923c44a0aaca4a9f8fc42beb3970b7e9516d2a-5-BBB,Agriculture,De Statenverkiezingen in maart hebben er blijkbaar in gehakt.Er lag meer gewicht dan gebruikelijk op de provinciale stembusgang door de opkomst van **BBB** en de stikstofonrust.Bijkomend probleem van een kabinetsval in juli:,N,1,N,N
696,c846de3a6ed80dc81b0e4286745e1663e4fda9c08ea6a2f01e5de988-31-CDA,Agriculture,"Van alle rechtse partijen legt dit jaar alleen de VVD zijn programma voor aan het PBL.Het **CDA** deed dat twee jaar geleden nog wel (de VVD toen juist niet), maar is nu afgehaakt.CDA'ers willen niet zeggen waarom, maar de concurrentie fluistert dat de partij niet gerust is op de doorrekening van zijn stikstof- en natuurbeleid.",N,1,N,N
696,c846de3a6ed80dc81b0e4286745e1663e4fda9c08ea6a2f01e5de988-31-VVD,Agriculture,"Van alle rechtse partijen legt dit jaar alleen de VVD zijn programma voor aan het PBL.Het CDA deed dat twee jaar geleden nog wel (de **VVD** toen juist niet), maar is nu afgehaakt.CDA'ers willen niet zeggen waarom, maar de concurrentie fluistert dat de partij niet gerust is op de doorrekening van zijn stikstof- en natuurbeleid.",N,1,N,N
696,c846de3a6ed80dc81b0e4286745e1663e4fda9c08ea6a2f01e5de988-32-CDA,Agriculture,"Het CDA deed dat twee jaar geleden nog wel (de VVD toen juist niet), maar is nu afgehaakt.**CDA'ers** willen niet zeggen waarom, maar de concurrentie fluistert dat de partij niet gerust is op de doorrekening van zijn stikstof- en natuurbeleid.Uit ergernis over dit toenemende duikgedrag heeft pensionado Wim Suyker, tot 2021 programmaleider overheidsfinanciën bij het CPB, de verkiezingsprogramma's van de afhakers op eigen houtje doorgerekend.",N,1,N,N
696,d0d2271c52418d2bea23842ecb36a4ae2eb512a0a92eb81c70c3ece3-48-BBB,Agriculture,"VVD, CDA, D66, Volt en ChristenUnie willen daarom 'hoogwaardig' gebruik van 'duurzame' biomassa in ieder geval tijdelijk blijven toestaan.**BBB** wil de productie van biogas 'uit reststromen van de landbouw en voedselindustrie' stimuleren, want dan kan de mest uit de veehouderij worden verbrand in biovergisters.Ter linkerzijde van het politieke spectrum willen zes partijen de Nederlandse broeikasgasuitstoot met meer dan 55 procent verminderen voor eind 2030.",L,0.5,N,L
696,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-35-PvdD,Agriculture,aan boze boeren die lang het straatbeeld bepaalden.Bij linkse partijen als GroenLinks-PvdA en Partij voor de **Dieren** is ruim de helft er voorstander van demonstranten altijd te beschermen – ruim 40 procent is tegen of neutraal.„Voor die kiezers geldt dus: er zijn grenzen.,N,1,N,N
